id,number_of_reviews,review_scores_rating,review_scores_location
2987705.00,747.00,4.90,4.91
2988859.00,138.00,4.59,4.80
2988941.00,32.00,4.94,4.97
2989578.00,29.00,4.48,4.45
2989860.00,100.00,4.88,4.96
2996275.00,16.00,4.94,5.00
2997698.00,363.00,4.86,4.82
2999171.00,70.00,4.93,4.94
3005946.00,55.00,4.96,4.94
3007381.00,8.00,4.57,4.86
3021979.00,26.00,4.64,4.96
3022085.00,18.00,4.94,5.00
3032179.00,66.00,5.00,5.00
3038383.00,59.00,4.88,4.81
3043727.00,27.00,4.92,4.96
3048144.00,127.00,4.91,4.91
3051306.00,14.00,4.86,4.86
3052786.00,91.00,4.89,4.92
3069361.00,56.00,4.89,4.73
3069397.00,130.00,4.83,4.95
3125795.00,49.00,4.94,5.00
3145678.00,32.00,4.94,4.93
3153127.00,2.00,5.00,5.00
3158310.00,56.00,4.58,4.30
3163508.00,73.00,4.24,4.93
3163686.00,46.00,4.49,4.93
3163832.00,58.00,4.48,4.93
3468999.00,270.00,4.93,4.78
2462230.00,292.00,4.56,4.89
3478308.00,143.00,4.76,4.84
3478528.00,14.00,5.00,4.93
3479773.00,212.00,4.78,4.82
3163942.00,72.00,4.47,4.90
3190978.00,99.00,4.89,4.96
3193480.00,1.00,4.00,5.00
2468439.00,65.00,4.71,4.94
3194388.00,24.00,4.83,4.71
3198470.00,205.00,4.96,4.69
3204840.00,159.00,4.38,4.84
3209027.00,24.00,4.70,4.83
3504761.00,148.00,4.88,4.92
3507916.00,121.00,4.79,4.79
2483028.00,13.00,4.25,4.75
3518016.00,231.00,4.93,4.97
3219880.00,138.00,4.42,4.82
2488234.00,190.00,4.93,4.71
3220225.00,161.00,4.40,4.89
3543600.00,55.00,4.96,4.98
3553264.00,16.00,4.88,4.81
2489081.00,149.00,4.91,4.76
3560969.00,31.00,4.68,4.77
3565788.00,3.00,5.00,5.00
3220245.00,141.00,4.32,4.72
3230794.00,211.00,4.68,4.78
2489837.00,33.00,4.85,4.94
3231139.00,52.00,4.48,4.90
3565840.00,3.00,4.67,5.00
3568149.00,17.00,5.00,4.94
2496505.00,67.00,4.77,4.91
2530337.00,138.00,4.85,4.67
3569146.00,225.00,4.54,4.90
3569802.00,71.00,4.80,4.91
3247079.00,110.00,4.85,4.94
2530503.00,216.00,4.83,4.83
3249086.00,134.00,4.88,4.80
3258053.00,245.00,4.89,4.88
3583243.00,18.00,4.83,4.94
2548147.00,158.00,4.82,4.90
3583642.00,38.00,4.92,4.92
3263308.00,34.00,4.85,4.88
3264864.00,186.00,4.65,4.79
2553209.00,176.00,4.74,4.80
3586303.00,78.00,4.93,4.89
2564868.00,73.00,4.55,4.64
3595448.00,62.00,4.97,4.95
3603890.00,22.00,4.90,4.90
3264951.00,360.00,4.74,4.68
2571883.00,234.00,4.82,4.86
3264982.00,389.00,4.69,4.62
3269118.00,121.00,4.33,4.75
2572022.00,39.00,4.53,4.87
3270926.00,47.00,4.85,4.89
3605403.00,217.00,4.76,4.75
3611515.00,4.00,5.00,5.00
2578814.00,98.00,4.81,4.90
3282420.00,105.00,4.67,4.89
2584102.00,230.00,4.48,4.73
3291756.00,29.00,4.66,5.00
3614074.00,121.00,4.84,4.94
2584681.00,89.00,4.89,4.75
3629230.00,51.00,4.98,4.90
3292044.00,24.00,4.67,4.91
3293387.00,82.00,4.66,4.86
2587328.00,77.00,4.96,4.94
3293468.00,19.00,4.84,4.89
3629657.00,211.00,4.80,4.78
2594944.00,47.00,4.64,4.77
3652372.00,29.00,4.57,4.79
3652896.00,60.00,4.72,4.88
3294207.00,162.00,4.48,4.80
3309173.00,97.00,4.72,4.91
3330170.00,11.00,4.55,4.64
2602508.00,116.00,4.86,4.78
3340013.00,1.00,5.00,4.00
3668366.00,98.00,4.93,4.82
2615058.00,733.00,4.84,4.77
3670774.00,5.00,4.60,4.80
3676520.00,92.00,4.86,4.86
3343852.00,104.00,4.89,4.96
2619024.00,76.00,4.79,4.93
3345687.00,132.00,4.83,4.95
3351931.00,9.00,5.00,4.89
3364375.00,152.00,4.92,4.68
3677356.00,83.00,4.84,4.94
3678226.00,50.00,4.40,4.68
3679100.00,162.00,4.94,4.95
3688436.00,48.00,4.77,4.74
2620844.00,8.00,4.88,5.00
3372143.00,85.00,4.95,4.82
2620982.00,1.00,5.00,5.00
2621009.00,98.00,4.86,4.82
3372378.00,5.00,5.00,5.00
3697787.00,3.00,4.33,5.00
3697914.00,16.00,4.88,4.75
3703442.00,9.00,4.75,5.00
2627757.00,41.00,4.83,4.93
3704674.00,76.00,4.37,4.72
3705078.00,105.00,4.73,4.82
3705091.00,99.00,4.66,4.80
3386000.00,278.00,4.88,4.86
3386018.00,71.00,4.93,4.97
2637852.00,141.00,4.61,4.85
3386365.00,45.00,4.78,4.96
3705286.00,120.00,4.96,4.90
2641460.00,198.00,4.85,4.73
3705597.00,51.00,4.80,4.80
2654102.00,179.00,4.88,4.78
3705599.00,6.00,5.00,5.00
3705754.00,35.00,4.85,4.91
3386769.00,120.00,4.37,4.80
3405044.00,69.00,4.94,4.94
2658879.00,79.00,4.78,4.97
3406684.00,23.00,4.87,4.96
3709828.00,167.00,4.93,4.92
3727986.00,250.00,4.86,4.78
2675116.00,30.00,4.83,4.87
3740966.00,8.00,4.38,4.63
3741820.00,5.00,4.80,5.00
3415083.00,185.00,4.76,4.73
2676177.00,3.00,3.67,4.33
3742608.00,102.00,4.51,4.91
3743772.00,286.00,4.72,4.69
3415727.00,57.00,4.95,4.96
2677300.00,174.00,4.78,4.91
3416142.00,22.00,4.82,4.91
3424621.00,222.00,4.79,4.75
3745298.00,76.00,4.71,4.89
3753370.00,92.00,4.42,4.62
3759486.00,55.00,4.85,4.87
3761252.00,134.00,4.71,4.92
3761678.00,192.00,4.82,4.86
2684870.00,6.00,5.00,5.00
3767574.00,71.00,4.25,4.67
3425630.00,23.00,4.96,4.91
3441494.00,94.00,4.32,4.65
2687028.00,27.00,4.67,4.96
3441643.00,57.00,4.53,4.75
3441705.00,68.00,4.37,4.70
3767589.00,14.00,4.71,4.86
2687957.00,31.00,4.74,4.97
3768103.00,67.00,4.70,4.68
3775749.00,109.00,4.62,4.59
3442422.00,17.00,4.88,4.94
2694000.00,57.00,4.98,5.00
3443344.00,168.00,4.62,4.73
3782743.00,7.00,2.80,4.20
3801533.00,19.00,4.89,4.89
2695178.00,38.00,4.76,4.95
3802584.00,194.00,4.93,4.85
3455364.00,20.00,4.80,4.95
2695820.00,129.00,4.56,4.93
3457965.00,8.00,4.88,5.00
2695957.00,149.00,4.67,4.87
3458161.00,94.00,4.82,4.81
3810776.00,38.00,4.43,4.73
2696123.00,3.00,5.00,4.67
3827999.00,303.00,4.92,4.86
3828601.00,12.00,4.92,4.92
3459048.00,34.00,4.79,4.94
2704139.00,51.00,4.94,4.94
3464616.00,16.00,5.00,4.88
3904824.00,3.00,5.00,5.00
3828842.00,2.00,5.00,5.00
3829260.00,100.00,4.73,4.94
4286947.00,25.00,4.80,4.48
3834977.00,5.00,5.00,5.00
3907412.00,3.00,5.00,5.00
3909460.00,37.00,4.97,5.00
4289880.00,6.00,4.60,5.00
3917582.00,32.00,4.91,4.88
3930452.00,164.00,4.77,4.85
3835156.00,63.00,4.86,4.92
4294289.00,67.00,4.75,4.90
4316691.00,7.00,5.00,5.00
3835237.00,204.00,4.80,4.87
3836471.00,9.00,5.00,5.00
3840746.00,138.00,4.97,4.79
3933049.00,56.00,4.84,4.93
3933175.00,36.00,4.94,4.86
3946777.00,298.00,4.83,4.78
3951395.00,240.00,4.70,4.97
3961051.00,185.00,4.59,4.40
3863139.00,133.00,4.89,4.85
3871050.00,41.00,4.58,4.82
4323820.00,133.00,4.74,4.44
3875669.00,152.00,4.83,4.82
4325653.00,159.00,4.86,4.86
3968980.00,24.00,4.88,4.96
3969027.00,44.00,4.63,4.84
3971752.00,123.00,4.85,4.87
3885174.00,120.00,4.74,4.68
3890674.00,94.00,4.74,4.98
3891530.00,73.00,4.58,4.71
3897324.00,87.00,4.94,4.92
3972272.00,113.00,4.64,4.75
4332661.00,158.00,4.70,4.79
3973510.00,366.00,4.88,4.79
3980005.00,246.00,4.81,4.75
4811124.00,7.00,5.00,5.00
4811396.00,185.00,4.91,4.97
4357629.00,136.00,4.89,4.68
4814617.00,150.00,4.83,4.93
4816924.00,11.00,4.82,4.64
4817243.00,5.00,4.60,4.40
4817563.00,112.00,4.83,4.95
4823662.00,156.00,4.88,4.93
3980526.00,187.00,4.80,4.79
3981183.00,9.00,5.00,5.00
4359370.00,298.00,4.61,4.87
3986305.00,21.00,4.95,4.85
3986898.00,43.00,4.77,4.86
3986979.00,24.00,4.67,4.83
3987081.00,67.00,4.70,4.88
4840020.00,246.00,4.95,4.91
4842325.00,168.00,4.88,4.84
4855269.00,168.00,4.98,4.96
3987292.00,3.00,4.50,5.00
3997796.00,245.00,4.84,4.94
4000441.00,225.00,4.76,4.77
4004938.00,280.00,4.79,4.91
4360347.00,4.00,5.00,5.00
4008081.00,41.00,4.93,4.90
4376335.00,102.00,4.97,4.94
4015861.00,210.00,4.82,4.85
4857597.00,7.00,4.57,5.00
4394873.00,47.00,4.81,4.83
4865314.00,23.00,4.87,4.86
4868423.00,117.00,5.00,4.91
4025084.00,50.00,4.78,4.86
4396929.00,8.00,4.88,5.00
4032300.00,59.00,4.83,4.91
4032531.00,48.00,4.81,4.79
4869428.00,5.00,5.00,5.00
4412650.00,51.00,4.45,4.98
4412714.00,66.00,4.86,4.83
4416745.00,88.00,4.64,4.75
4881554.00,73.00,4.79,4.95
4891110.00,33.00,4.76,4.88
4891339.00,62.00,4.85,4.87
4896411.00,149.00,4.86,4.95
4898203.00,10.00,4.90,4.90
4040495.00,48.00,5.00,4.98
4060493.00,71.00,4.89,4.93
4068918.00,146.00,4.84,4.74
4069429.00,788.00,4.73,4.82
4075980.00,48.00,4.65,5.00
4079608.00,93.00,4.91,4.62
4083065.00,26.00,4.56,4.79
4902958.00,46.00,4.93,4.85
4418313.00,39.00,4.97,4.92
4913873.00,23.00,4.91,4.83
4930619.00,22.00,4.91,5.00
4084238.00,55.00,4.80,4.64
4084470.00,28.00,4.52,4.44
4429427.00,26.00,4.73,5.00
4086610.00,42.00,4.86,4.80
4093018.00,6.00,5.00,5.00
4093034.00,4.00,4.75,5.00
4933298.00,9.00,5.00,5.00
4431436.00,24.00,4.83,4.92
4933318.00,330.00,4.88,4.81
4439497.00,35.00,4.29,4.54
4948865.00,162.00,4.98,4.78
4093532.00,144.00,4.88,4.95
4103390.00,38.00,4.84,4.97
4440597.00,186.00,4.73,4.74
4122217.00,223.00,4.76,4.83
4126769.00,12.00,4.92,5.00
4950405.00,25.00,4.96,4.92
4951255.00,135.00,4.74,4.70
4977910.00,6.00,4.83,5.00
4445331.00,5.00,5.00,5.00
4978930.00,4.00,5.00,5.00
4979272.00,17.00,4.82,4.94
4980012.00,156.00,4.45,4.91
4141351.00,16.00,4.94,5.00
4144638.00,19.00,4.74,5.00
4447107.00,145.00,4.73,4.94
4145983.00,155.00,4.85,4.76
4981921.00,30.00,4.73,4.83
4477806.00,159.00,4.68,4.79
4477903.00,203.00,4.75,4.77
4987677.00,258.00,4.97,4.98
4989130.00,25.00,5.00,5.00
4993354.00,44.00,4.59,4.85
4150563.00,125.00,4.98,4.96
4183329.00,2.00,5.00,5.00
4183585.00,6.00,4.67,4.83
4191437.00,74.00,4.89,4.92
4198627.00,168.00,4.86,4.80
4199107.00,170.00,4.74,4.78
4205072.00,46.00,4.78,4.78
4211157.00,59.00,4.76,4.95
4212091.00,35.00,4.91,4.82
5006145.00,29.00,4.96,4.93
5015823.00,99.00,4.69,4.85
4482131.00,44.00,4.64,4.75
5015918.00,55.00,4.96,4.98
4217973.00,25.00,4.54,4.75
4227861.00,114.00,4.93,4.96
4228446.00,134.00,4.57,4.96
4483918.00,6.00,4.83,4.75
4233461.00,228.00,4.74,4.73
5020849.00,56.00,4.79,5.00
4485832.00,139.00,4.84,4.88
5029015.00,303.00,4.86,4.82
4233528.00,142.00,4.54,4.68
4235882.00,33.00,4.87,4.83
4492412.00,51.00,4.57,4.75
5039851.00,5.00,4.00,5.00
5050535.00,168.00,4.78,4.78
4492957.00,56.00,4.59,4.77
4493461.00,62.00,4.54,4.80
5051063.00,35.00,4.94,4.97
4236549.00,26.00,4.54,4.73
4244004.00,144.00,4.76,4.95
4250500.00,95.00,4.59,4.50
4495532.00,56.00,4.58,4.87
4504329.00,195.00,4.77,4.73
4525829.00,162.00,4.96,4.93
4256582.00,186.00,4.84,4.90
4262685.00,230.00,4.75,4.97
5060498.00,31.00,4.82,4.93
4567048.00,81.00,4.86,4.70
5065551.00,19.00,4.82,5.00
5066335.00,134.00,4.80,4.87
5076603.00,271.00,4.65,4.80
4263610.00,14.00,5.00,4.79
4264021.00,117.00,4.78,4.87
4265366.00,132.00,4.91,4.83
4567856.00,58.00,4.76,4.84
4271182.00,67.00,5.00,4.93
4277251.00,31.00,4.90,4.68
5078190.00,214.00,4.96,4.94
4573172.00,108.00,4.58,4.39
4575942.00,5.00,5.00,5.00
5085477.00,39.00,4.71,4.87
4278602.00,297.00,4.64,4.88
5250453.00,42.00,4.98,4.90
5259188.00,5.00,5.00,5.00
5113100.00,240.00,4.92,4.93
4583439.00,118.00,4.79,4.79
5115728.00,52.00,4.35,4.84
5259230.00,126.00,4.92,4.98
5259604.00,125.00,4.94,4.76
4588477.00,308.00,4.78,4.90
5260343.00,68.00,4.97,4.99
5124191.00,89.00,4.91,4.99
4615180.00,135.00,4.81,4.87
5124898.00,338.00,4.96,4.92
5263044.00,3.00,5.00,5.00
5273656.00,234.00,4.83,4.76
5127200.00,331.00,4.92,4.89
4615328.00,90.00,4.64,4.98
5278484.00,21.00,4.95,4.95
4616238.00,82.00,4.65,4.89
5278594.00,27.00,4.89,4.81
5279549.00,55.00,4.91,5.00
5280111.00,67.00,4.75,4.89
5160612.00,287.00,4.89,4.77
5160858.00,150.00,4.82,4.94
4617127.00,89.00,4.99,4.94
5161483.00,26.00,5.00,5.00
5283432.00,20.00,4.68,4.89
4625187.00,27.00,4.93,4.89
5284651.00,41.00,4.83,4.90
5287882.00,44.00,4.80,4.86
5163142.00,137.00,4.96,4.77
5163561.00,156.00,4.99,4.90
5172885.00,113.00,4.93,4.96
4645191.00,20.00,4.95,4.74
5174602.00,205.00,4.94,4.79
5287927.00,115.00,4.77,4.94
5288332.00,127.00,4.96,4.98
4651264.00,136.00,4.88,4.88
5294896.00,93.00,4.83,4.94
5200624.00,8.00,5.00,5.00
4653948.00,124.00,4.92,4.86
5204474.00,40.00,4.75,4.98
5205165.00,3.00,4.33,4.67
5307578.00,33.00,4.88,4.88
5307830.00,39.00,4.92,4.97
5307906.00,32.00,4.84,4.84
5308502.00,170.00,4.75,4.73
5308795.00,130.00,4.93,4.93
4654548.00,9.00,5.00,5.00
4670769.00,18.00,4.89,4.94
5309462.00,78.00,4.46,4.83
5310629.00,4.00,4.50,5.00
5212189.00,115.00,4.98,4.87
5220480.00,217.00,4.92,4.87
4680371.00,29.00,4.76,4.97
5226508.00,106.00,4.87,4.85
4687356.00,196.00,4.94,4.97
5228832.00,204.00,4.96,4.97
5318236.00,18.00,4.72,4.78
5326957.00,236.00,4.92,4.94
5339955.00,225.00,4.94,4.96
5239302.00,110.00,4.94,4.77
4689062.00,38.00,4.89,4.97
5241361.00,38.00,4.84,4.76
4692062.00,5.00,5.00,5.00
5347356.00,96.00,4.83,4.85
5348240.00,210.00,4.95,4.91
5241814.00,92.00,4.95,4.94
5243984.00,53.00,4.75,4.83
4698140.00,19.00,4.89,4.89
5248759.00,95.00,4.86,4.97
4700980.00,35.00,4.83,4.94
5249793.00,95.00,4.60,4.55
5374766.00,58.00,4.93,4.95
4705987.00,84.00,4.93,4.91
5387088.00,45.00,4.68,4.84
5672588.00,191.00,4.90,4.90
4710047.00,25.00,4.92,4.83
5673582.00,16.00,4.36,4.86
5679750.00,16.00,4.94,5.00
4714855.00,17.00,4.75,4.75
4715067.00,22.00,4.86,5.00
4715181.00,2.00,5.00,5.00
4719244.00,5.00,3.80,4.00
5686412.00,361.00,4.90,4.95
5387120.00,204.00,4.73,4.88
5387397.00,40.00,4.66,4.80
5393220.00,136.00,4.93,4.85
5395405.00,34.00,4.88,4.97
5403228.00,87.00,4.74,4.92
5695865.00,16.00,4.81,4.50
4720638.00,55.00,4.95,4.93
5697922.00,199.00,4.90,4.78
5405006.00,72.00,4.74,4.67
4720687.00,168.00,4.68,4.63
5414059.00,63.00,4.92,4.85
5414800.00,173.00,4.75,4.92
5415238.00,142.00,4.89,4.94
5726949.00,12.00,4.92,4.92
5728871.00,25.00,4.88,5.00
5735792.00,23.00,4.55,4.91
5739926.00,93.00,4.79,4.92
4726438.00,62.00,4.92,4.94
5423409.00,153.00,4.82,4.86
5424941.00,56.00,4.93,4.93
4729155.00,4.00,5.00,5.00
5749528.00,38.00,4.68,4.95
4738828.00,1.00,5.00,5.00
5435209.00,23.00,4.91,4.83
4739542.00,119.00,4.85,4.88
5442950.00,106.00,4.58,4.79
5444820.00,41.00,4.78,4.71
5448155.00,27.00,4.89,4.93
5757813.00,60.00,4.83,4.92
5762387.00,135.00,4.90,4.67
4752017.00,30.00,4.72,4.72
5455285.00,14.00,5.00,5.00
5455289.00,13.00,5.00,5.00
4758009.00,12.00,4.33,4.75
5457814.00,99.00,4.66,4.87
5763683.00,65.00,4.92,4.95
4758288.00,65.00,4.78,4.77
5773794.00,395.00,4.33,4.73
5774137.00,122.00,4.74,4.80
4758528.00,12.00,4.82,4.45
5459094.00,173.00,4.90,4.90
4759029.00,61.00,4.75,4.82
5461289.00,54.00,4.83,4.83
5784593.00,68.00,4.91,4.99
5797407.00,159.00,4.65,4.78
4763572.00,3.00,5.00,5.00
5804485.00,165.00,4.26,4.88
5806490.00,13.00,4.83,4.67
5822746.00,632.00,4.82,4.89
5477924.00,157.00,4.79,4.69
5481406.00,9.00,4.56,5.00
5490908.00,80.00,4.63,4.91
5496797.00,89.00,4.69,4.98
4789943.00,9.00,4.75,4.88
5498652.00,464.00,4.52,4.83
5837850.00,30.00,5.00,4.97
5840513.00,6.00,4.83,5.00
4792359.00,4.00,5.00,5.00
5847426.00,63.00,4.56,4.55
5848074.00,86.00,4.70,4.67
5848997.00,22.00,4.43,4.65
5849206.00,36.00,4.28,4.61
5499209.00,11.00,4.73,5.00
5547671.00,24.00,4.43,4.43
5551215.00,8.00,4.50,5.00
5860797.00,200.00,4.82,4.91
6109897.00,71.00,4.49,4.47
5861338.00,48.00,4.98,4.87
5863881.00,2.00,5.00,5.00
5555671.00,48.00,4.96,4.77
5561337.00,134.00,4.84,4.80
6117739.00,7.00,4.86,4.86
5562111.00,63.00,4.97,4.95
5567690.00,36.00,4.92,4.86
5871932.00,46.00,4.70,4.89
5872578.00,223.00,4.82,4.84
5883261.00,30.00,4.97,4.97
5594133.00,114.00,4.85,4.97
6119522.00,8.00,5.00,5.00
5594480.00,141.00,4.94,4.91
5884985.00,8.00,5.00,5.00
6119878.00,12.00,4.92,5.00
5921328.00,44.00,4.81,4.93
5926352.00,199.00,4.62,4.82
5595391.00,117.00,4.85,4.86
6120329.00,237.00,4.37,4.59
5620206.00,42.00,4.93,4.98
5630368.00,217.00,4.67,4.97
5926903.00,55.00,4.70,4.85
6120394.00,84.00,4.62,4.79
6133218.00,27.00,4.65,4.88
5934130.00,381.00,4.70,4.82
5639936.00,52.00,4.73,4.72
6134166.00,15.00,4.86,5.00
5640741.00,104.00,4.88,4.46
5641281.00,131.00,4.89,4.95
5944749.00,12.00,4.92,4.92
5946881.00,3.00,4.33,4.67
6135228.00,31.00,4.84,5.00
5948130.00,33.00,4.30,4.56
5959541.00,103.00,4.89,4.90
5959675.00,57.00,4.39,4.79
5642075.00,215.00,4.71,4.88
5659698.00,162.00,4.56,4.89
6156186.00,166.00,4.90,4.92
5661657.00,72.00,4.97,4.94
5671479.00,12.00,4.92,4.83
5960823.00,21.00,4.81,5.00
5966905.00,63.00,4.92,4.94
6159150.00,234.00,4.93,4.81
5969338.00,37.00,4.94,4.83
6516449.00,21.00,4.62,4.90
6524908.00,2.00,5.00,5.00
5970163.00,24.00,4.79,4.75
5986898.00,220.00,4.82,4.87
6177030.00,11.00,5.00,5.00
6183610.00,138.00,4.86,4.88
6189045.00,154.00,4.58,4.57
5988166.00,133.00,4.87,4.99
5989155.00,71.00,4.77,4.99
6525843.00,12.00,4.75,5.00
6526252.00,16.00,4.88,5.00
6530766.00,40.00,5.00,4.95
6196896.00,15.00,4.79,4.64
6540416.00,131.00,4.87,4.96
6201369.00,8.00,4.63,4.63
6000853.00,49.00,4.45,4.82
6005709.00,27.00,4.89,4.93
6555872.00,80.00,4.91,4.99
6556134.00,31.00,4.73,4.37
6203140.00,166.00,4.81,4.82
6562679.00,250.00,4.90,4.98
6575062.00,5.00,5.00,4.75
6006926.00,61.00,4.56,4.77
6007134.00,94.00,4.41,4.70
6016361.00,50.00,4.88,4.90
6216071.00,181.00,4.93,4.96
6018874.00,97.00,4.88,4.98
6019885.00,20.00,5.00,4.89
6578167.00,29.00,4.93,4.89
6217125.00,272.00,4.89,4.85
6589418.00,158.00,4.65,4.86
6604582.00,2.00,5.00,4.50
6607712.00,15.00,5.00,5.00
6028694.00,25.00,5.00,4.92
6223482.00,22.00,4.90,4.95
6044060.00,28.00,4.82,4.71
6044141.00,1.00,5.00,5.00
6610598.00,45.00,4.56,4.90
6616502.00,76.00,4.70,4.80
6223854.00,18.00,4.94,4.82
6620654.00,9.00,4.89,4.89
6046435.00,267.00,4.91,4.83
6047973.00,18.00,4.65,4.71
6236133.00,102.00,4.83,4.90
6055213.00,145.00,4.86,4.90
6060477.00,1.00,5.00,5.00
6063328.00,70.00,4.78,4.84
6626059.00,51.00,4.80,4.76
6236211.00,19.00,4.89,5.00
6627887.00,23.00,4.65,4.91
6065578.00,102.00,4.91,4.89
6236557.00,26.00,4.65,4.88
6628054.00,38.00,4.51,4.89
6238407.00,4.00,5.00,4.75
6643409.00,249.00,4.76,4.87
6066595.00,94.00,4.87,4.96
6240880.00,155.00,4.52,4.72
6077765.00,14.00,4.93,4.93
6091637.00,381.00,4.93,4.90
6647526.00,325.00,4.52,4.83
6661230.00,61.00,4.88,4.98
6094218.00,159.00,4.97,4.94
6271795.00,206.00,4.43,4.85
6095168.00,297.00,4.95,4.82
6095401.00,187.00,4.47,4.77
6662268.00,3.00,4.67,5.00
6272769.00,204.00,4.46,4.78
6662305.00,33.00,4.82,5.00
6105638.00,294.00,4.92,4.89
6106370.00,295.00,4.88,4.86
6106580.00,372.00,4.89,4.88
6993002.00,51.00,4.92,4.98
6670645.00,26.00,4.65,4.96
6278504.00,3.00,4.67,4.67
6674840.00,2.00,4.50,5.00
6676599.00,95.00,4.30,4.35
7004923.00,51.00,4.90,4.92
7008712.00,181.00,4.88,4.67
7011971.00,195.00,4.82,4.68
7015861.00,21.00,4.43,4.62
6689206.00,2.00,5.00,4.50
6285718.00,164.00,4.41,4.81
6690344.00,41.00,4.95,4.90
7026047.00,401.00,4.76,4.95
6292815.00,66.00,4.92,4.95
7027443.00,42.00,4.88,4.79
7069437.00,129.00,4.55,4.80
6297229.00,8.00,4.63,4.71
6691553.00,45.00,4.88,4.93
6692606.00,189.00,4.66,4.90
6301993.00,15.00,4.47,4.93
6302745.00,116.00,4.76,4.85
6694629.00,9.00,4.88,5.00
6704225.00,14.00,4.79,4.79
7069865.00,203.00,4.83,4.93
7073250.00,239.00,4.94,4.97
6303164.00,61.00,4.88,4.88
7075086.00,171.00,4.92,4.82
7090068.00,266.00,4.92,4.87
7093486.00,33.00,4.97,4.94
7093573.00,168.00,4.77,4.76
7095356.00,224.00,4.70,4.84
6704266.00,31.00,4.83,4.97
6705866.00,85.00,4.81,4.89
6714637.00,168.00,4.57,4.81
6716092.00,133.00,4.48,4.84
6304372.00,47.00,4.72,4.91
6737558.00,34.00,4.59,4.91
6742719.00,83.00,4.81,4.87
7112790.00,191.00,4.61,4.83
7127443.00,10.00,4.70,4.80
6304724.00,53.00,4.83,4.83
7136708.00,124.00,4.78,4.87
7146178.00,24.00,4.79,4.83
6749202.00,93.00,4.24,4.87
6750531.00,50.00,4.90,5.00
6762494.00,117.00,4.37,4.94
7149357.00,215.00,4.59,4.86
7196775.00,31.00,4.73,4.93
6307360.00,3.00,5.00,5.00
6767175.00,49.00,4.71,4.89
6782373.00,175.00,4.76,4.92
7199907.00,151.00,4.94,4.93
6316951.00,66.00,4.88,4.98
7199983.00,165.00,4.93,4.98
7205776.00,76.00,4.82,4.99
7225754.00,34.00,4.88,5.00
6782606.00,4.00,4.50,5.00
6317193.00,41.00,4.93,5.00
6796322.00,284.00,4.90,4.94
6799169.00,141.00,4.67,4.92
6317289.00,3.00,5.00,5.00
6804323.00,122.00,4.54,4.87
6814067.00,70.00,4.60,4.71
7229153.00,102.00,4.89,4.65
6317793.00,4.00,5.00,4.75
7241596.00,35.00,4.63,4.97
7246219.00,54.00,4.78,4.98
7251335.00,275.00,4.77,4.92
6820221.00,36.00,4.94,4.92
6318374.00,98.00,4.87,4.59
6821167.00,43.00,4.83,4.81
6821815.00,1.00,5.00,5.00
7263096.00,35.00,4.77,4.94
7263495.00,22.00,4.86,5.00
6319085.00,54.00,4.89,4.98
7263812.00,44.00,4.89,4.98
6834692.00,117.00,4.80,4.94
6332914.00,21.00,4.29,4.71
7263829.00,143.00,4.90,4.90
6337302.00,69.00,4.75,4.94
7264120.00,37.00,4.95,4.95
7264291.00,42.00,4.86,4.93
6852475.00,16.00,4.75,4.94
6338206.00,122.00,4.82,4.90
6854002.00,40.00,4.72,4.73
6879637.00,7.00,5.00,5.00
6342853.00,40.00,4.84,5.00
6886793.00,625.00,4.78,4.84
6886841.00,113.00,4.81,4.89
6887991.00,265.00,4.82,4.84
7264758.00,53.00,4.85,4.96
7275060.00,3.00,5.00,5.00
7278616.00,2.00,5.00,5.00
6346867.00,44.00,4.61,4.95
7290670.00,77.00,4.78,4.99
6889330.00,112.00,4.88,4.94
6356418.00,2.00,5.00,5.00
6897851.00,145.00,4.89,4.82
6898661.00,78.00,4.91,4.93
7291590.00,376.00,4.94,4.92
7300398.00,64.00,5.00,4.98
6360792.00,190.00,4.37,4.61
7304358.00,47.00,4.70,4.98
6900089.00,3.00,5.00,5.00
6361346.00,9.00,5.00,5.00
6900259.00,179.00,4.76,4.84
7305563.00,13.00,5.00,5.00
6365043.00,15.00,4.93,4.93
7308803.00,112.00,4.80,4.44
7332112.00,9.00,3.20,3.80
7347694.00,112.00,4.96,4.95
6902035.00,79.00,4.77,4.86
6912823.00,13.00,4.85,4.92
6916870.00,91.00,4.49,4.84
6366834.00,8.00,4.50,4.88
6927549.00,157.00,4.95,4.87
6933474.00,106.00,4.98,4.84
7349778.00,76.00,4.63,4.97
7350730.00,54.00,4.74,4.85
6372118.00,16.00,4.94,5.00
7381402.00,23.00,4.86,4.82
7381417.00,25.00,4.84,4.96
6379097.00,195.00,4.86,4.89
7387483.00,60.00,4.73,4.82
7398705.00,72.00,4.99,4.86
6956791.00,89.00,4.66,4.95
6956895.00,30.00,4.62,4.92
6957064.00,94.00,4.87,4.91
6971078.00,120.00,4.90,4.66
6387723.00,127.00,4.28,4.83
6976259.00,96.00,4.71,4.36
7403948.00,78.00,4.90,4.92
7405576.00,174.00,4.39,4.80
7410863.00,9.00,3.89,4.44
6394409.00,200.00,4.94,4.92
7411520.00,23.00,4.91,4.91
7432749.00,102.00,4.85,4.84
7441201.00,53.00,4.73,4.98
6991307.00,137.00,4.95,4.99
6992917.00,42.00,4.95,4.63
7558649.00,58.00,4.84,4.73
7602761.00,114.00,4.59,4.85
