id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,geometry
560916187907528754,Primary Urban Center,Honolulu,21.27279,-157.81007,POINT (-157.81007 21.27279)
563168522969323457,Wailuku-Kahului,Maui,20.89519,-156.497,POINT (-156.497 20.89519)
555426013203562795,Kihei-Makena,Maui,20.71557,-156.443298,POINT (-156.443298 20.71557)
555426024024867116,Kihei-Makena,Maui,20.715591,-156.442657,POINT (-156.442657 20.715591)
555426041419647866,Kihei-Makena,Maui,20.71559,-156.443283,POINT (-156.443283 20.71559)
560918382426253477,North Kona,Hawaii,19.58773,-155.9699,POINT (-155.9699 19.58773)
561039401178034530,Wailuku-Kahului,Maui,20.88708,-156.47402,POINT (-156.47402 20.88708)
561053408288351875,Wailuku-Kahului,Maui,20.88562,-156.47401,POINT (-156.47401 20.88562)
555426062015777193,Kihei-Makena,Maui,20.715668,-156.444061,POINT (-156.444061 20.715668)
555654455487369529,Central Oahu,Honolulu,21.415,-157.99812,POINT (-157.99812 21.415)
561066727522216579,Puna,Hawaii,19.61507,-154.95795,POINT (-154.95795 19.61507)
561081673230109694,Puna,Hawaii,19.46044,-154.91916,POINT (-154.91916 19.46044)
561402496506268383,North Shore Kauai,Kauai,22.22281,-159.4808,POINT (-159.4808 22.22281)
561410891891408171,Koloa-Poipu,Kauai,21.87221,-159.44189,POINT (-159.44189 21.87221)
563170601229572436,South Kohala,Hawaii,19.92584,-155.7939,POINT (-155.7939 19.92584)
563172641036392203,South Kohala,Hawaii,19.92579,-155.79417,POINT (-155.79417 19.92579)
563188386037371999,Lahaina,Maui,20.89,-156.68489,POINT (-156.68489 20.89)
563191052352480032,Lahaina,Maui,20.89028,-156.68431,POINT (-156.68431 20.89028)
563201978762657396,Primary Urban Center,Honolulu,21.274725,-157.820938,POINT (-157.820938 21.274725)
563208914579863744,North Kona,Hawaii,19.57075,-155.96315,POINT (-155.96315 19.57075)
555654715124883828,Lahaina,Maui,20.94808,-156.6893,POINT (-156.6893 20.94808)
563210310041867362,Puna,Hawaii,19.39649,-154.92584,POINT (-154.92584 19.39649)
561434199385112992,North Shore Kauai,Kauai,22.21914,-159.47062,POINT (-159.47062 22.21914)
561439209029708603,Primary Urban Center,Honolulu,21.28475,-157.83767,POINT (-157.83767 21.28475)
555698869260022164,Kihei-Makena,Maui,20.78669,-156.46742,POINT (-156.46742 20.78669)
561441943960958444,North Kona,Hawaii,19.6254,-155.9851,POINT (-155.9851 19.6254)
561444489639784654,North Kona,Hawaii,19.5553,-155.96244,POINT (-155.96244 19.5553)
561448561857550988,North Kona,Hawaii,19.62043,-155.98452,POINT (-155.98452 19.62043)
561494616378460240,North Kona,Hawaii,19.62668,-155.98575,POINT (-155.98575 19.62668)
561500731384117216,North Kona,Hawaii,19.62499,-155.98328,POINT (-155.98328 19.62499)
561501808801306478,North Kona,Hawaii,19.62533,-155.98348,POINT (-155.98348 19.62533)
555721184869728921,Primary Urban Center,Honolulu,21.280968,-157.825638,POINT (-157.825638 21.280968)
561503127207119921,North Kona,Hawaii,19.62697,-155.98538,POINT (-155.98538 19.62697)
561584362925679038,Kihei-Makena,Maui,20.69111,-156.43767,POINT (-156.43767 20.69111)
561636817831256007,Primary Urban Center,Honolulu,21.28205,-157.82629,POINT (-157.82629 21.28205)
563252169170474868,Lahaina,Maui,21.003317,-156.663589,POINT (-156.663589 21.003317)
563297506278872664,Primary Urban Center,Honolulu,21.285409424913414,-157.83835389850162,POINT (-157.83835389850162 21.285409424913414)
555739233893449662,South Kohala,Hawaii,19.92811,-155.888092,POINT (-155.888092 19.92811)
561743216100553903,Puna,Hawaii,19.61312,-154.95409,POINT (-154.95409 19.61312)
555762916826864186,Lihue,Kauai,21.9574,-159.35446,POINT (-159.35446 21.9574)
561828072927996449,Wailuku-Kahului,Maui,20.88069,-156.45635,POINT (-156.45635 20.88069)
561908998546259434,Puna,Hawaii,19.56434,-154.95749,POINT (-154.95749 19.56434)
561935936391787713,Primary Urban Center,Honolulu,21.28615,-157.83155,POINT (-157.83155 21.28615)
563423374623277252,South Kohala,Hawaii,20.02845,-155.62876,POINT (-155.62876 20.02845)
563429870049186578,North Shore Kauai,Kauai,22.226959,-159.480164,POINT (-159.480164 22.226959)
563479013382025439,North Shore Kauai,Kauai,22.22598,-159.47934,POINT (-159.47934 22.22598)
563634496084911882,North Shore Kauai,Kauai,22.226959,-159.480164,POINT (-159.480164 22.226959)
563639984036993608,Primary Urban Center,Honolulu,21.283430638610387,-157.82969168277072,POINT (-157.82969168277072 21.283430638610387)
563670793370530806,South Kohala,Hawaii,19.995537,-155.825287,POINT (-155.825287 19.995537)
563671981817471520,South Kohala,Hawaii,19.99554,-155.82529,POINT (-155.82529 19.99554)
562180130830277356,South Kohala,Hawaii,19.92541,-155.79579,POINT (-155.79579 19.92541)
562183468794715695,Primary Urban Center,Honolulu,21.27570716773243,-157.8249692515918,POINT (-157.8249692515918 21.27570716773243)
555777016908036047,Primary Urban Center,Honolulu,21.28723,-157.83822,POINT (-157.83822 21.28723)
562265902230184179,Lahaina,Maui,20.948876046841495,-156.69142501638854,POINT (-156.69142501638854 20.948876046841495)
562327816192692668,Primary Urban Center,Honolulu,21.28426,-157.83571,POINT (-157.83571 21.28426)
562327872394604094,Primary Urban Center,Honolulu,21.286,-157.83562,POINT (-157.83562 21.286)
555797148311299904,Puna,Hawaii,19.41322,-154.92812,POINT (-154.92812 19.41322)
562334535443235198,Kihei-Makena,Maui,20.685959,-156.434784,POINT (-156.434784 20.685959)
562367965412212276,Primary Urban Center,Honolulu,21.27531,-157.82235,POINT (-157.82235 21.27531)
562434199038575943,South Kohala,Hawaii,19.91962,-155.88201,POINT (-155.88201 19.91962)
562453949763832293,Lahaina,Maui,20.94505,-156.68923,POINT (-156.68923 20.94505)
562455095045114957,Lahaina,Maui,20.94338,-156.69071,POINT (-156.69071 20.94338)
563681482425861929,Waianae,Honolulu,21.482971,-158.202896,POINT (-158.202896 21.482971)
563739871613245865,Lahaina,Maui,20.99233,-156.66782,POINT (-156.66782 20.99233)
563752258472777343,Lahaina,Maui,20.93405,-156.69144,POINT (-156.69144 20.93405)
555883929365080625,Primary Urban Center,Honolulu,21.2741,-157.82188,POINT (-157.82188 21.2741)
563753375281724702,Primary Urban Center,Honolulu,21.28769,-157.83599,POINT (-157.83599 21.28769)
563754715676633895,Kihei-Makena,Maui,20.75852,-156.45791,POINT (-156.45791 20.75852)
563760264079809981,Lahaina,Maui,20.912291,-156.691696,POINT (-156.691696 20.912291)
563765699856364496,Primary Urban Center,Honolulu,21.283734150586263,-157.83977603803413,POINT (-157.83977603803413 21.283734150586263)
563768597549117916,Primary Urban Center,Honolulu,21.28553,-157.83588,POINT (-157.83588 21.28553)
563769742738719277,Primary Urban Center,Honolulu,21.28775,-157.83222,POINT (-157.83222 21.28775)
562456296049537552,Lahaina,Maui,20.94489,-156.6891,POINT (-156.6891 20.94489)
562457500181247163,Primary Urban Center,Honolulu,21.27946,-157.83169,POINT (-157.83169 21.27946)
562496026595495006,Koolauloa,Honolulu,21.700064,-157.992996,POINT (-157.992996 21.700064)
562506379340667069,North Kona,Hawaii,19.6205,-155.986,POINT (-155.986 19.6205)
555896488290792295,Koolaupoko,Honolulu,21.401197,-157.738007,POINT (-157.738007 21.401197)
563770151116374273,North Kona,Hawaii,19.62071,-155.98449,POINT (-155.98449 19.62071)
555932038940923325,Lahaina,Maui,20.97436,-156.67773,POINT (-156.67773 20.97436)
562509200947003056,North Kona,Hawaii,19.61857,-155.98571,POINT (-155.98571 19.61857)
555945111178580470,Puna,Hawaii,19.567751,-154.955795,POINT (-154.955795 19.567751)
562509851511288635,North Kona,Hawaii,19.62048,-155.98424,POINT (-155.98424 19.62048)
562515421660540797,North Kona,Hawaii,19.62081,-155.98619,POINT (-155.98619 19.62081)
562517499664552334,North Kona,Hawaii,19.62036,-155.98636,POINT (-155.98636 19.62036)
563772863714005468,Lahaina,Maui,20.95448,-156.68605,POINT (-156.68605 20.95448)
563786444986254970,Koloa-Poipu,Kauai,21.88582,-159.47892,POINT (-159.47892 21.88582)
555975421608359912,Primary Urban Center,Honolulu,21.27775,-157.82078,POINT (-157.82078 21.27775)
556015304673735809,Kihei-Makena,Maui,20.7225,-156.44534,POINT (-156.44534 20.7225)
556035816812105390,Kihei-Makena,Maui,20.72392,-156.44395,POINT (-156.44395 20.72392)
562518170778078783,North Kona,Hawaii,19.62049,-155.98654,POINT (-155.98654 19.62049)
562529838378478900,North Kona,Hawaii,19.55703,-155.96303,POINT (-155.96303 19.55703)
556104236625957438,South Kohala,Hawaii,19.93395,-155.792,POINT (-155.792 19.93395)
562532320464398842,North Kona,Hawaii,19.55759,-155.96319,POINT (-155.96319 19.55759)
562533083574001357,North Kona,Hawaii,19.55733,-155.96277,POINT (-155.96277 19.55733)
562533933797584950,North Kona,Hawaii,19.55715,-155.96155,POINT (-155.96155 19.55715)
562536110735607122,North Kona,Hawaii,19.55555,-155.96168,POINT (-155.96168 19.55555)
563786626306161955,Waianae,Honolulu,21.42058,-158.17527,POINT (-158.17527 21.42058)
563865272317010801,Lihue,Kauai,22.01011,-159.33898,POINT (-159.33898 22.01011)
556137424627009362,Lahaina,Maui,20.94606,-156.68985,POINT (-156.68985 20.94606)
556447010904633599,South Kona,Hawaii,19.31462,-155.87428,POINT (-155.87428 19.31462)
563865312186905220,Lihue,Kauai,22.01053,-159.34102,POINT (-159.34102 22.01053)
563909129689640922,Molokai,Maui,21.055016,-156.840424,POINT (-156.840424 21.055016)
562537130284482826,North Kona,Hawaii,19.55537,-155.96275,POINT (-155.96275 19.55537)
562605194756790140,Kihei-Makena,Maui,20.71195,-156.444794,POINT (-156.444794 20.71195)
562680477175518702,Lahaina,Maui,20.992477,-156.667419,POINT (-156.667419 20.992477)
562697313895773148,Primary Urban Center,Honolulu,21.27648,-157.824,POINT (-157.824 21.27648)
562818983869874893,Primary Urban Center,Honolulu,21.274725,-157.820938,POINT (-157.820938 21.274725)
562942483012060342,North Shore Kauai,Kauai,22.226959,-159.480164,POINT (-159.480164 22.226959)
556494115580949019,North Kona,Hawaii,19.64284,-155.99518,POINT (-155.99518 19.64284)
562946351508081210,North Kona,Hawaii,19.57092,-155.96474,POINT (-155.96474 19.57092)
562952713547008408,South Kohala,Hawaii,19.93141,-155.79408,POINT (-155.79408 19.93141)
562952762707484003,Lahaina,Maui,20.97294,-156.67844,POINT (-156.67844 20.97294)
562960171817619558,Primary Urban Center,Honolulu,21.28786,-157.83474,POINT (-157.83474 21.28786)
563915635364554384,Primary Urban Center,Honolulu,21.27571,-157.82027,POINT (-157.82027 21.27571)
564035529086712738,North Kona,Hawaii,19.80943,-155.84039,POINT (-155.84039 19.80943)
562987455884417264,Lahaina,Maui,20.938807,-156.690674,POINT (-156.690674 20.938807)
565449639770680791,Primary Urban Center,Honolulu,21.2924,-157.8345,POINT (-157.8345 21.2924)
565597816216090820,North Kona,Hawaii,19.61693,-155.94691,POINT (-155.94691 19.61693)
562987476740756204,Lahaina,Maui,20.915627,-156.695419,POINT (-156.695419 20.915627)
562987491886885062,Lahaina,Maui,20.915627,-156.695419,POINT (-156.695419 20.915627)
564079897612433880,North Shore Kauai,Kauai,22.223,-159.4828,POINT (-159.4828 22.223)
565783741720004367,Primary Urban Center,Honolulu,21.27752,-157.82493,POINT (-157.82493 21.27752)
564132697314844795,Primary Urban Center,Honolulu,21.40023842856388,-157.9350523644123,POINT (-157.9350523644123 21.40023842856388)
562996521438385727,South Kohala,Hawaii,19.92447,-155.86409,POINT (-155.86409 19.92447)
563022061133359607,North Kona,Hawaii,19.57064,-155.96284,POINT (-155.96284 19.57064)
563025109837504063,North Kona,Hawaii,19.5711,-155.96305,POINT (-155.96305 19.5711)
564293949504661787,Primary Urban Center,Honolulu,21.28035,-157.8249,POINT (-157.8249 21.28035)
565877503451103022,Koolauloa,Honolulu,21.58871,-157.89017,POINT (-157.89017 21.58871)
564406690045850264,Primary Urban Center,Honolulu,21.29674,-157.8543,POINT (-157.8543 21.29674)
564411617336790611,Lahaina,Maui,20.94799,-156.68948,POINT (-156.68948 20.94799)
563027856055819749,North Kona,Hawaii,19.56887,-155.9643,POINT (-155.9643 19.56887)
563030082119545062,North Kona,Hawaii,19.56879,-155.9651,POINT (-155.9651 19.56879)
563030823680499662,North Kona,Hawaii,19.56881,-155.96364,POINT (-155.96364 19.56881)
563041572548828851,North Kona,Hawaii,19.57115,-155.96364,POINT (-155.96364 19.57115)
565935437357874292,Puna,Hawaii,19.42124,-155.21964,POINT (-155.21964 19.42124)
563046640960355165,Kau,Hawaii,19.42796,-155.25765,POINT (-155.25765 19.42796)
565936727800545944,Lahaina,Maui,20.93257,-156.6841,POINT (-156.6841 20.93257)
563048021106165347,Primary Urban Center,Honolulu,21.28575,-157.84011,POINT (-157.84011 21.28575)
563050715992387505,Primary Urban Center,Honolulu,21.28232,-157.82852,POINT (-157.82852 21.28232)
563070415672653153,East Honolulu,Honolulu,21.28251,-157.72869,POINT (-157.72869 21.28251)
569165461752555684,South Hilo,Hawaii,19.87104,-155.11325,POINT (-155.11325 19.87104)
569200541389170418,South Hilo,Hawaii,19.70976,-155.08706,POINT (-155.08706 19.70976)
564456386605953245,Lahaina,Maui,20.94886,-156.69167,POINT (-156.69167 20.94886)
564482701760173133,Primary Urban Center,Honolulu,21.27669,-157.823761,POINT (-157.823761 21.27669)
564505949556860696,Lahaina,Maui,20.94351,-156.69151,POINT (-156.69151 20.94351)
565964170707587902,Kapaa-Wailua,Kauai,22.05748,-159.32336,POINT (-159.32336 22.05748)
564507743818097747,Puna,Hawaii,19.46023,-154.91686,POINT (-154.91686 19.46023)
564535866508812045,South Hilo,Hawaii,19.71763,-155.08884,POINT (-155.08884 19.71763)
569225290737296299,Kihei-Makena,Maui,20.72226,-156.4463,POINT (-156.4463 20.72226)
569235762680977533,Kihei-Makena,Maui,20.72214,-156.44617,POINT (-156.44617 20.72214)
569243917200156554,Kihei-Makena,Maui,20.72273,-156.44789,POINT (-156.44789 20.72273)
569469811106804756,North Kona,Hawaii,19.57093,-155.96502,POINT (-155.96502 19.57093)
565971982370023268,Primary Urban Center,Honolulu,21.27843,-157.82269,POINT (-157.82269 21.27843)
569476618335005816,Kihei-Makena,Maui,20.72204,-156.44802,POINT (-156.44802 20.72204)
569521223305657624,North Kona,Hawaii,19.58945,-155.97041,POINT (-155.97041 19.58945)
569521888288005430,North Shore Kauai,Kauai,22.226202,-159.481659,POINT (-159.481659 22.226202)
569523908906098482,Lahaina,Maui,20.97293,-156.67787,POINT (-156.67787 20.97293)
566062926855772058,Primary Urban Center,Honolulu,21.271984,-157.821671,POINT (-157.821671 21.271984)
569527377591139609,Ewa,Honolulu,21.33251,-158.12222,POINT (-158.12222 21.33251)
569537596186182459,North Shore Kauai,Kauai,22.2207,-159.47141,POINT (-159.47141 22.2207)
564604872994964135,East Honolulu,Honolulu,21.2631,-157.71056,POINT (-157.71056 21.2631)
564639530324899608,Koloa-Poipu,Kauai,21.87267,-159.44821,POINT (-159.44821 21.87267)
564639541172110974,Kihei-Makena,Maui,20.70767,-156.4426,POINT (-156.4426 20.70767)
564649866190677548,North Shore Kauai,Kauai,22.22302,-159.48092,POINT (-159.48092 22.22302)
564712890037921649,Lahaina,Maui,20.95329,-156.68772,POINT (-156.68772 20.95329)
564713372267450694,Lahaina,Maui,20.918484,-156.695389,POINT (-156.695389 20.918484)
564729214697812215,Puna,Hawaii,19.61424,-154.95801,POINT (-154.95801 19.61424)
566095271693497712,Puna,Hawaii,19.61329,-154.95805,POINT (-154.95805 19.61329)
569548290413176440,Lahaina,Maui,20.95809,-156.68363,POINT (-156.68363 20.95809)
566213266642805426,North Kona,Hawaii,19.57934,-155.96533,POINT (-155.96533 19.57934)
566504623406398309,Lihue,Kauai,22.03637,-159.33792,POINT (-159.33792 22.03637)
569566509166095243,Lahaina,Maui,20.938807,-156.690674,POINT (-156.690674 20.938807)
564770445339698133,South Kohala,Hawaii,20.00206,-155.81633,POINT (-155.81633 20.00206)
564777931185600419,Primary Urban Center,Honolulu,21.28745,-157.83486,POINT (-157.83486 21.28745)
564787286901274876,North Kona,Hawaii,19.60952,-155.96795,POINT (-155.96795 19.60952)
564795365759054467,South Hilo,Hawaii,19.72883,-155.08922,POINT (-155.08922 19.72883)
566626757038727099,Ewa,Honolulu,21.3312,-158.1201,POINT (-158.1201 21.3312)
564809536984311943,Primary Urban Center,Honolulu,21.28636,-157.83344,POINT (-157.83344 21.28636)
564833493934889674,Primary Urban Center,Honolulu,21.28,-157.82481,POINT (-157.82481 21.28)
564846965885072072,Kihei-Makena,Maui,20.712751,-156.442886,POINT (-156.442886 20.712751)
564846980716582592,Kihei-Makena,Maui,20.712671,-156.442947,POINT (-156.442947 20.712671)
564846991121532491,Kihei-Makena,Maui,20.711903,-156.444794,POINT (-156.444794 20.711903)
564989018236766187,Primary Urban Center,Honolulu,21.27473,-157.82094,POINT (-157.82094 21.27473)
565082494212724034,North Shore Kauai,Kauai,22.21979,-159.471512,POINT (-159.471512 22.21979)
565112913820483685,Hamakua,Hawaii,20.06684,-155.48985,POINT (-155.48985 20.06684)
565116170029783350,Puna,Hawaii,19.43032,-155.23697,POINT (-155.23697 19.43032)
569590395681023623,North Shore Kauai,Kauai,22.224932,-159.47261,POINT (-159.47261 22.224932)
569620446032241061,Lahaina,Maui,20.94328,-156.69122,POINT (-156.69122 20.94328)
569631847597428285,South Kona,Hawaii,19.49617,-155.92145,POINT (-155.92145 19.49617)
569634356204868327,Koloa-Poipu,Kauai,21.87314,-159.44631,POINT (-159.44631 21.87314)
569638677284352017,North Shore Kauai,Kauai,22.22124,-159.48044,POINT (-159.48044 22.22124)
566686829768580596,North Kona,Hawaii,19.60737,-155.97492,POINT (-155.97492 19.60737)
566738231831794454,Primary Urban Center,Honolulu,21.27686,-157.82289,POINT (-157.82289 21.27686)
565188165097910899,Ewa,Honolulu,21.33328,-158.07171,POINT (-158.07171 21.33328)
566738424921282843,South Kohala,Hawaii,19.913856072883345,-155.87824013532958,POINT (-155.87824013532958 19.913856072883345)
565205048294971107,Puna,Hawaii,19.52416,-154.84268,POINT (-154.84268 19.52416)
565297044343066015,Koolaupoko,Honolulu,21.41459,-157.7444,POINT (-157.7444 21.41459)
569645651030877836,North Kona,Hawaii,19.56656,-155.96144,POINT (-155.96144 19.56656)
569675990913090005,Primary Urban Center,Honolulu,21.28032,-157.82456,POINT (-157.82456 21.28032)
569679217895504794,North Kona,Hawaii,19.63173,-155.98819,POINT (-155.98819 19.63173)
569680858186962538,Koloa-Poipu,Kauai,21.87812,-159.45779,POINT (-159.45779 21.87812)
566741390291706768,Primary Urban Center,Honolulu,21.28869,-157.8333,POINT (-157.8333 21.28869)
569699642138050961,Lahaina,Maui,20.945080533339087,-156.6917560606155,POINT (-156.6917560606155 20.945080533339087)
569701691189192236,Primary Urban Center,Honolulu,21.28091,-157.8312,POINT (-157.8312 21.28091)
565332895446923158,Kapaa-Wailua,Kauai,22.05413,-159.32568,POINT (-159.32568 22.05413)
566771684747315472,North Kona,Hawaii,19.6186,-155.98619,POINT (-155.98619 19.6186)
565383282656387039,Ewa,Honolulu,21.3418,-158.11773,POINT (-158.11773 21.3418)
565384458113583595,North Kona,Hawaii,19.611857838262925,-155.97924875875765,POINT (-155.97924875875765 19.611857838262925)
569701938881794976,Primary Urban Center,Honolulu,21.27916,-157.83115,POINT (-157.83115 21.27916)
569702226816888704,Primary Urban Center,Honolulu,21.27963,-157.82972,POINT (-157.82972 21.27963)
567206388921742088,Lahaina,Maui,20.94155,-156.69114,POINT (-156.69114 20.94155)
569702459690247302,Primary Urban Center,Honolulu,21.27933,-157.83153,POINT (-157.83153 21.27933)
569747708178519665,Lahaina,Maui,20.943709775149653,-156.69016827252656,POINT (-156.69016827252656 20.943709775149653)
569761305518875099,Lahaina,Maui,20.95132,-156.68785,POINT (-156.68785 20.95132)
569864342959332153,Lahaina,Maui,20.972891,-156.679352,POINT (-156.679352 20.972891)
565402072317508363,Lihue,Kauai,21.95841,-159.35433,POINT (-159.35433 21.95841)
567340332680784817,South Hilo,Hawaii,19.8137,-155.09853,POINT (-155.09853 19.8137)
565419630448238197,Kau,Hawaii,19.20065,-155.4762,POINT (-155.4762 19.20065)
567341496437366592,Koolauloa,Honolulu,21.62312,-157.9188,POINT (-157.9188 21.62312)
565445733652781036,South Hilo,Hawaii,19.810843,-155.106842,POINT (-155.106842 19.810843)
572020861752021543,Lahaina,Maui,20.874182,-156.67514,POINT (-156.67514 20.874182)
570058769681849716,Koolauloa,Honolulu,21.59019,-157.8904,POINT (-157.8904 21.59019)
570060512898409970,Primary Urban Center,Honolulu,21.27473,-157.82094,POINT (-157.82094 21.27473)
570074313759187242,Kihei-Makena,Maui,20.71634,-156.44462,POINT (-156.44462 20.71634)
567342672675938454,Lahaina,Maui,20.98407,-156.67209,POINT (-156.67209 20.98407)
570079494763522119,Lahaina,Maui,20.95848092238021,-156.68407233502413,POINT (-156.68407233502413 20.95848092238021)
567400162889399561,Lahaina,Maui,20.98389,-156.67242,POINT (-156.67242 20.98389)
570100070028832158,Kapaa-Wailua,Kauai,22.05529,-159.32568,POINT (-159.32568 22.05529)
572038742663280718,Primary Urban Center,Honolulu,21.280968,-157.825638,POINT (-157.825638 21.280968)
572325067546405133,Lahaina,Maui,20.94232,-156.690491,POINT (-156.690491 20.94232)
567420185943922994,North Kona,Hawaii,19.61465,-155.9827,POINT (-155.9827 19.61465)
570150634445711597,Lahaina,Maui,20.94979,-156.68796,POINT (-156.68796 20.94979)
570179440322315718,North Shore Kauai,Kauai,22.21764,-159.47853,POINT (-159.47853 22.21764)
570194209830492834,North Kona,Hawaii,19.62064,-155.98601,POINT (-155.98601 19.62064)
567438981488268504,Lahaina,Maui,20.95762,-156.68402,POINT (-156.68402 20.95762)
570197582198436071,North Shore Kauai,Kauai,22.223451449253325,-159.48301608986554,POINT (-159.48301608986554 22.223451449253325)
572353036279398382,Kihei-Makena,Maui,20.725388,-156.446732,POINT (-156.446732 20.725388)
572404205318537770,South Kohala,Hawaii,19.92336,-155.88338,POINT (-155.88338 19.92336)
572404233233054909,Lahaina,Maui,20.86873,-156.67425,POINT (-156.67425 20.86873)
572404460003853959,Koloa-Poipu,Kauai,21.87469,-159.44981,POINT (-159.44981 21.87469)
567440846452012556,Lahaina,Maui,20.96934,-156.68034,POINT (-156.68034 20.96934)
570198981565539513,North Kona,Hawaii,19.61882,-155.98624,POINT (-155.98624 19.61882)
570223528952298624,North Shore Kauai,Kauai,22.22292,-159.48167,POINT (-159.48167 22.22292)
567444582207168321,Lahaina,Maui,20.99586,-156.66351,POINT (-156.66351 20.99586)
570239569038874317,North Shore Oahu,Honolulu,21.646603,-158.058319,POINT (-158.058319 21.646603)
567466558602555757,Lahaina,Maui,20.97558,-156.6777,POINT (-156.6777 20.97558)
570239639229842063,North Shore Oahu,Honolulu,21.646603,-158.058319,POINT (-158.058319 21.646603)
572404487656270836,North Kona,Hawaii,19.55747,-155.95999,POINT (-155.95999 19.55747)
572404503970215181,Kapaa-Wailua,Kauai,22.05392548740457,-159.3278729347283,POINT (-159.3278729347283 22.05392548740457)
567505767677654236,Primary Urban Center,Honolulu,21.27416135015052,-157.82165634740795,POINT (-157.82165634740795 21.27416135015052)
567511742701978446,North Shore Oahu,Honolulu,21.67929,-158.03282,POINT (-158.03282 21.67929)
572446408208840848,North Shore Kauai,Kauai,22.218857,-159.495544,POINT (-159.495544 22.218857)
572467632295663775,Kihei-Makena,Maui,20.71223,-156.44278,POINT (-156.44278 20.71223)
572468921377345649,North Kona,Hawaii,19.57082,-155.96348,POINT (-155.96348 19.57082)
572480236969802578,Kihei-Makena,Maui,20.796904,-156.503937,POINT (-156.503937 20.796904)
572481918235720837,Kihei-Makena,Maui,20.76348,-156.44416,POINT (-156.44416 20.76348)
572543308286196336,Lahaina,Maui,20.87421,-156.67635,POINT (-156.67635 20.87421)
570239699880593082,North Shore Oahu,Honolulu,21.646603,-158.058319,POINT (-158.058319 21.646603)
570267619082512648,North Shore Kauai,Kauai,22.218903,-159.495483,POINT (-159.495483 22.218903)
570276054281264214,Primary Urban Center,Honolulu,21.27646,-157.82312,POINT (-157.82312 21.27646)
570296387824640424,Primary Urban Center,Honolulu,21.274321,-157.820236,POINT (-157.820236 21.274321)
570342566741381374,North Kona,Hawaii,19.6192,-155.98657,POINT (-155.98657 19.6192)
570348464172743608,Primary Urban Center,Honolulu,21.28339,-157.83738,POINT (-157.83738 21.28339)
570361216971288732,Primary Urban Center,Honolulu,21.28118,-157.82405,POINT (-157.82405 21.28118)
570370541679958742,Lahaina,Maui,20.874182,-156.67514,POINT (-156.67514 20.874182)
570404671351012899,Lahaina,Maui,20.93695,-156.69205,POINT (-156.69205 20.93695)
567514209576699701,Kihei-Makena,Maui,20.75919,-156.458008,POINT (-156.458008 20.75919)
570410310429284313,Lahaina,Maui,21.00087,-156.66005,POINT (-156.66005 21.00087)
572577875061018277,Kihei-Makena,Maui,20.79665,-156.50319,POINT (-156.50319 20.79665)
567524975963032735,Lahaina,Maui,20.94592,-156.69085,POINT (-156.69085 20.94592)
572631119944012511,North Kona,Hawaii,19.63702,-155.99169,POINT (-155.99169 19.63702)
570440784813788509,Puna,Hawaii,19.521425,-154.84906,POINT (-154.84906 19.521425)
570446518160584920,Koloa-Poipu,Kauai,21.879051,-159.469772,POINT (-159.469772 21.879051)
567551390486973403,Lahaina,Maui,20.97579,-156.67799,POINT (-156.67799 20.97579)
570465782878336086,Kapaa-Wailua,Kauai,22.04963,-159.33416,POINT (-159.33416 22.04963)
567566771250150514,Primary Urban Center,Honolulu,21.274775,-157.82135,POINT (-157.82135 21.274775)
567567844725075058,Primary Urban Center,Honolulu,21.38544,-157.91994,POINT (-157.91994 21.38544)
570509221818966957,Lihue,Kauai,22.00879,-159.33656,POINT (-159.33656 22.00879)
572642938353309408,Koolaupoko,Honolulu,21.39701082010656,-157.74245784149844,POINT (-157.74245784149844 21.39701082010656)
567571680162262779,Primary Urban Center,Honolulu,21.286213,-157.833496,POINT (-157.833496 21.286213)
567571963183436154,Primary Urban Center,Honolulu,21.38527,-157.92178,POINT (-157.92178 21.38527)
572725380928636199,Koolauloa,Honolulu,21.58924,-157.8906,POINT (-157.8906 21.58924)
572754520552513476,South Hilo,Hawaii,19.810226,-155.110291,POINT (-155.110291 19.810226)
572761794806485688,Koolauloa,Honolulu,21.57196,-157.8764,POINT (-157.8764 21.57196)
572781213892793126,Primary Urban Center,Honolulu,21.28621,-157.83635,POINT (-157.83635 21.28621)
570742131258244611,Koolaupoko,Honolulu,21.42227884763426,-157.74593272872602,POINT (-157.74593272872602 21.42227884763426)
570918749761080348,Lahaina,Maui,20.95608,-156.68583,POINT (-156.68583 20.95608)
570937909126091460,Lahaina,Maui,20.95832,-156.6854,POINT (-156.6854 20.95832)
567663645196688641,South Kohala,Hawaii,19.940939,-155.864334,POINT (-155.864334 19.940939)
571033331315445189,Lahaina,Maui,20.933634,-156.691727,POINT (-156.691727 20.933634)
572856600267598622,Primary Urban Center,Honolulu,21.280968,-157.825638,POINT (-157.825638 21.280968)
567678674093801835,South Kohala,Hawaii,19.940214,-155.865402,POINT (-155.865402 19.940214)
572885886394500800,North Kona,Hawaii,19.56241,-155.96271,POINT (-155.96271 19.56241)
572968659568573312,Lahaina,Maui,20.86657,-156.67426,POINT (-156.67426 20.86657)
571062636792335784,South Hilo,Hawaii,19.715181363185536,-155.08269601226357,POINT (-155.08269601226357 19.715181363185536)
571118369494097343,North Shore Kauai,Kauai,22.22128,-159.47392,POINT (-159.47392 22.22128)
567797628655106468,Waianae,Honolulu,21.48214,-158.20235,POINT (-158.20235 21.48214)
