id,neighbourhood_cleansed,latitude,longitude
45678281.00,Lahaina,20.99,-156.67
45684292.00,Kihei-Makena,20.72,-156.45
45973218.00,North Kona,19.59,-155.97
45825947.00,North Kona,19.64,-155.99
45831274.00,North Shore Kauai,22.22,-159.50
45689008.00,Lahaina,20.93,-156.69
45689512.00,East Honolulu,21.29,-157.71
45843967.00,Kapaa-Wailua,22.07,-159.32
45844006.00,North Kona,19.62,-155.98
45845867.00,Ewa,21.33,-158.12
45847338.00,Primary Urban Center,21.29,-157.84
45851679.00,Kihei-Makena,20.71,-156.44
45973297.00,Koolauloa,21.71,-158.00
45690978.00,Primary Urban Center,21.28,-157.83
45975602.00,East Honolulu,21.30,-157.68
45977228.00,Primary Urban Center,21.29,-157.84
45980542.00,Primary Urban Center,21.27,-157.82
45851807.00,Primary Urban Center,21.28,-157.82
45856554.00,Kihei-Makena,20.72,-156.45
45859635.00,Kapaa-Wailua,22.06,-159.32
45865870.00,Primary Urban Center,21.29,-157.83
45692533.00,North Kona,19.59,-155.97
45880379.00,North Kona,19.61,-155.96
45981269.00,Primary Urban Center,21.28,-157.83
45692586.00,Primary Urban Center,21.28,-157.82
45882898.00,Kihei-Makena,20.72,-156.45
45698572.00,North Kona,19.63,-155.99
45701030.00,Kihei-Makena,20.72,-156.45
45701148.00,Primary Urban Center,21.28,-157.83
45883200.00,North Kona,19.56,-155.96
45883795.00,Kihei-Makena,20.72,-156.45
45992540.00,Primary Urban Center,21.27,-157.82
45712426.00,Lahaina,20.86,-156.67
45992793.00,North Kona,19.57,-155.96
45886069.00,South Kohala,19.93,-155.88
45896083.00,South Kohala,19.94,-155.86
45995665.00,Wailuku-Kahului,20.90,-156.49
45713557.00,South Hilo,19.76,-155.15
45897261.00,North Kona,19.61,-155.96
45722407.00,Kihei-Makena,20.72,-156.45
45722448.00,Waianae,21.47,-158.20
45897354.00,Primary Urban Center,21.28,-157.84
45996317.00,Koolaupoko,21.40,-157.73
45997207.00,Primary Urban Center,21.28,-157.83
45998820.00,Primary Urban Center,21.28,-157.82
45724009.00,North Shore Kauai,22.23,-159.48
46001917.00,Primary Urban Center,21.28,-157.82
45898180.00,North Shore Oahu,21.64,-158.05
45726321.00,Kihei-Makena,20.71,-156.44
45898392.00,Lahaina,20.92,-156.70
45898394.00,Lahaina,20.92,-156.69
46001922.00,Primary Urban Center,21.28,-157.82
46001923.00,Primary Urban Center,21.28,-157.82
46001925.00,Primary Urban Center,21.28,-157.82
46002318.00,Primary Urban Center,21.28,-157.83
46005277.00,North Shore Kauai,22.22,-159.49
45735331.00,Primary Urban Center,21.28,-157.83
46005826.00,Waimea-Kekaha,21.96,-159.70
45898395.00,Lahaina,20.92,-156.70
45736322.00,Lahaina,20.92,-156.70
45737275.00,Waianae,21.46,-158.20
45898396.00,Lahaina,20.92,-156.69
45740388.00,Primary Urban Center,21.28,-157.84
45898399.00,Lahaina,20.92,-156.70
46007089.00,Primary Urban Center,21.28,-157.82
45741085.00,North Kona,19.72,-155.99
46007091.00,Kau,19.43,-155.26
45898404.00,Lahaina,20.92,-156.69
45741674.00,Primary Urban Center,21.29,-157.84
45747345.00,Primary Urban Center,21.28,-157.83
45747824.00,Koloa-Poipu,21.89,-159.47
46007125.00,Primary Urban Center,21.28,-157.82
45750962.00,North Shore Kauai,22.20,-159.51
45898644.00,Koloa-Poipu,21.88,-159.46
46007663.00,East Honolulu,21.27,-157.78
45750979.00,Puna,19.62,-154.95
46008393.00,Lahaina,20.96,-156.68
46011653.00,Lahaina,20.96,-156.68
46011812.00,Lahaina,20.96,-156.68
45900811.00,Kihei-Makena,20.73,-156.45
45901984.00,Primary Urban Center,21.27,-157.82
45750981.00,Kapaa-Wailua,22.05,-159.33
45750998.00,North Shore Kauai,22.20,-159.50
45902773.00,Primary Urban Center,21.29,-157.81
46011912.00,Lahaina,20.96,-156.68
45750999.00,Puna,19.43,-155.22
46018466.00,North Shore Kauai,22.22,-159.48
46021564.00,Lahaina,20.95,-156.69
46021868.00,Kihei-Makena,20.76,-156.46
46023154.00,Lahaina,20.96,-156.68
46023401.00,Ewa,21.34,-158.12
46023575.00,Koolaupoko,21.41,-157.74
45904189.00,Koolaupoko,21.41,-157.75
45906611.00,Kihei-Makena,20.73,-156.45
45914346.00,Kihei-Makena,20.76,-156.46
45914724.00,Lahaina,20.94,-156.69
45918494.00,Primary Urban Center,21.29,-157.84
45922566.00,Wailuku-Kahului,20.89,-156.45
45925748.00,Lahaina,20.96,-156.69
45926379.00,Lahaina,20.96,-156.69
45926521.00,Lahaina,20.96,-156.69
45926659.00,Lahaina,20.94,-156.69
45751000.00,Kihei-Makena,20.76,-156.46
46024687.00,Koolauloa,21.59,-157.89
45758129.00,Puna,19.54,-154.87
46026097.00,Koolauloa,21.59,-157.89
46032147.00,North Kona,19.59,-155.97
46034256.00,Lahaina,20.96,-156.68
46036615.00,Primary Urban Center,21.28,-157.82
46038882.00,Koolauloa,21.70,-157.99
46038994.00,Lahaina,20.95,-156.69
46048799.00,Primary Urban Center,21.28,-157.83
46049162.00,Primary Urban Center,21.28,-157.83
46049165.00,Primary Urban Center,21.28,-157.83
46049166.00,Primary Urban Center,21.28,-157.83
45927391.00,Lahaina,20.94,-156.69
45927849.00,North Shore Kauai,22.22,-159.49
45928875.00,Primary Urban Center,21.28,-157.82
45929063.00,Lahaina,20.87,-156.68
45930266.00,Koolauloa,21.62,-157.92
45930808.00,Wailuku-Kahului,20.89,-156.45
45937770.00,Koolaupoko,21.52,-157.84
45939351.00,Lahaina,20.98,-156.67
45939942.00,Kihei-Makena,20.72,-156.45
45939968.00,Kihei-Makena,20.69,-156.44
45940101.00,North Kona,19.59,-155.96
45940254.00,North Shore Kauai,22.22,-159.47
46049169.00,Primary Urban Center,21.28,-157.83
46050801.00,Lahaina,20.96,-156.68
45764066.00,Kihei-Makena,20.69,-156.43
46050946.00,Lahaina,20.96,-156.68
46052308.00,Kihei-Makena,20.71,-156.44
46053256.00,Primary Urban Center,21.28,-157.83
46054133.00,South Kohala,19.92,-155.88
45942978.00,Puna,19.60,-154.95
45942979.00,Puna,19.44,-155.19
45768126.00,Koloa-Poipu,21.87,-159.44
45770777.00,Kihei-Makena,20.76,-156.46
45771178.00,Kihei-Makena,20.80,-156.51
45771203.00,Kihei-Makena,20.72,-156.45
45771453.00,Koolauloa,21.70,-157.99
46120893.00,Lahaina,20.96,-156.68
46120986.00,Lahaina,20.96,-156.68
46121163.00,Lahaina,20.96,-156.68
46054718.00,Kihei-Makena,20.71,-156.44
46056438.00,North Kona,19.61,-155.98
45771934.00,Lahaina,20.87,-156.68
46069219.00,North Shore Kauai,22.22,-159.55
46069222.00,North Shore Kauai,22.22,-159.55
46069637.00,Lahaina,20.94,-156.69
46070321.00,Lahaina,20.94,-156.69
46121235.00,Lahaina,20.96,-156.68
46121427.00,Koolauloa,21.70,-157.99
46123872.00,Primary Urban Center,21.28,-157.82
46124347.00,Primary Urban Center,21.27,-157.82
46124941.00,Primary Urban Center,21.28,-157.82
46125065.00,Primary Urban Center,21.27,-157.82
46132785.00,Primary Urban Center,21.28,-157.83
46139878.00,Koolauloa,21.70,-157.99
46140611.00,North Shore Kauai,22.22,-159.55
46142613.00,Primary Urban Center,21.27,-157.82
46143438.00,Lahaina,20.99,-156.67
46144024.00,Lahaina,20.99,-156.67
46146614.00,Primary Urban Center,21.30,-157.82
46147353.00,Lahaina,20.97,-156.68
46147985.00,Lahaina,20.87,-156.68
45772094.00,North Kona,19.62,-155.99
46155775.00,North Kona,19.64,-155.99
46158143.00,Primary Urban Center,21.30,-157.84
46158528.00,Kihei-Makena,20.72,-156.45
46158700.00,Primary Urban Center,21.28,-157.82
46164843.00,Primary Urban Center,21.28,-157.82
46071895.00,Primary Urban Center,21.28,-157.82
46071912.00,Primary Urban Center,21.28,-157.82
45774008.00,Kihei-Makena,20.73,-156.45
46174272.00,Kihei-Makena,20.70,-156.44
46175252.00,North Kona,19.62,-155.99
46175836.00,Lahaina,20.97,-156.68
46175979.00,Koolauloa,21.59,-157.89
46178894.00,Primary Urban Center,21.28,-157.83
46180328.00,Lahaina,20.97,-156.68
46181233.00,North Kona,19.57,-155.97
46194126.00,North Kona,19.61,-155.98
46194280.00,Kihei-Makena,20.73,-156.45
46072057.00,North Shore Oahu,21.59,-158.10
46072634.00,North Shore Kauai,22.23,-159.47
46072796.00,North Shore Kauai,22.23,-159.48
46072975.00,North Shore Kauai,22.22,-159.55
45774974.00,Koolauloa,21.70,-157.99
46073315.00,North Shore Kauai,22.23,-159.48
46075730.00,Primary Urban Center,21.28,-157.84
46079322.00,North Shore Kauai,22.22,-159.47
45775691.00,Primary Urban Center,21.29,-157.83
45776216.00,Kihei-Makena,20.71,-156.45
46194666.00,South Kohala,19.93,-155.80
46194960.00,North Kona,19.62,-155.98
46195048.00,North Kona,19.62,-155.99
46195220.00,North Kona,19.57,-155.96
46195812.00,North Kona,19.56,-155.96
46195892.00,North Kona,19.56,-155.96
46196291.00,Primary Urban Center,21.28,-157.83
46196780.00,Primary Urban Center,21.29,-157.83
46201826.00,Koloa-Poipu,21.89,-159.46
46082648.00,Ewa,21.33,-158.12
46082974.00,North Kona,19.73,-155.99
45780057.00,North Kona,19.62,-155.98
46083847.00,Kihei-Makena,20.71,-156.44
46086001.00,Lahaina,20.96,-156.68
46205967.00,Primary Urban Center,21.28,-157.82
46217011.00,North Kona,19.61,-155.97
46217250.00,Kihei-Makena,20.76,-156.46
46086368.00,Lahaina,20.96,-156.68
45783127.00,Kihei-Makena,20.71,-156.44
46088270.00,Lahaina,20.95,-156.69
46088731.00,Koolaupoko,21.39,-157.72
46088853.00,Lahaina,20.95,-156.69
46089470.00,Lahaina,20.96,-156.68
46090264.00,North Kona,19.53,-155.93
46218236.00,Primary Urban Center,21.28,-157.83
46219193.00,North Shore Kauai,22.22,-159.48
45783128.00,Kihei-Makena,20.71,-156.44
46219212.00,Puna,19.42,-154.89
46219412.00,Puna,19.42,-154.89
46221212.00,Koloa-Poipu,21.87,-159.44
46221441.00,Kihei-Makena,20.71,-156.44
46221453.00,Kihei-Makena,20.71,-156.44
46223311.00,Koloa-Poipu,21.87,-159.45
46223956.00,Kihei-Makena,20.72,-156.45
46226942.00,Koolauloa,21.70,-157.99
45787665.00,Kihei-Makena,20.76,-156.46
46236169.00,Kihei-Makena,20.71,-156.44
46238511.00,Lahaina,20.93,-156.69
46090285.00,Wailuku-Kahului,20.89,-156.45
46090392.00,North Kona,19.53,-155.93
46090602.00,Wailuku-Kahului,20.89,-156.45
45787919.00,Kihei-Makena,20.72,-156.44
45788035.00,Kihei-Makena,20.72,-156.45
45789358.00,Primary Urban Center,21.28,-157.84
46090617.00,North Kona,19.53,-155.93
46090714.00,Wailuku-Kahului,20.89,-156.45
46092043.00,Kihei-Makena,20.80,-156.51
46093827.00,Primary Urban Center,21.27,-157.82
46100754.00,Lahaina,20.97,-156.68
46102881.00,North Shore Kauai,22.20,-159.50
46103826.00,Primary Urban Center,21.28,-157.82
46240015.00,North Kona,19.57,-155.96
46241166.00,Lahaina,20.95,-156.69
46244865.00,Lahaina,20.95,-156.69
45793768.00,Primary Urban Center,21.28,-157.84
45794298.00,Kihei-Makena,20.72,-156.44
45794307.00,Kihei-Makena,20.72,-156.45
46264234.00,Koolauloa,21.70,-158.00
46246238.00,North Shore Kauai,22.22,-159.50
46254658.00,Primary Urban Center,21.32,-157.87
46254844.00,Koolauloa,21.70,-158.00
46257581.00,Lahaina,20.95,-156.69
46257633.00,Lahaina,20.97,-156.68
46259096.00,Primary Urban Center,21.28,-157.83
46103886.00,Lahaina,20.96,-156.68
46104047.00,Central Oahu,21.51,-158.00
46104703.00,Hana,20.80,-156.09
46105421.00,Lahaina,20.96,-156.68
46105503.00,Puna,19.59,-154.94
46264235.00,Koolauloa,21.70,-158.00
46106053.00,Lahaina,21.00,-156.66
46107037.00,Primary Urban Center,21.28,-157.84
46107121.00,Kihei-Makena,20.72,-156.45
46109843.00,Primary Urban Center,21.28,-157.83
46117290.00,South Kohala,19.95,-155.85
46117944.00,North Shore Kauai,22.22,-159.48
46261950.00,Ewa,21.33,-158.12
46262295.00,Primary Urban Center,21.28,-157.84
46263259.00,Kihei-Makena,20.72,-156.44
46264229.00,Koolauloa,21.70,-158.00
46264230.00,Koolauloa,21.70,-158.00
46119548.00,Lahaina,20.96,-156.68
46119682.00,Lahaina,20.96,-156.68
46264236.00,Koolauloa,21.70,-158.00
46264231.00,Koolauloa,21.70,-158.00
46264233.00,Koolauloa,21.70,-158.00
46264237.00,Koolauloa,21.70,-158.00
46455465.00,Puna,19.46,-154.93
46120532.00,Lahaina,20.96,-156.68
46552899.00,Primary Urban Center,21.28,-157.83
46552901.00,Primary Urban Center,21.28,-157.83
46467109.00,Primary Urban Center,21.27,-157.82
46264239.00,Koolauloa,21.70,-158.00
46470941.00,North Kona,19.59,-155.96
46471540.00,North Kona,19.63,-155.99
46552903.00,Primary Urban Center,21.28,-157.83
46553762.00,North Shore Kauai,22.22,-159.49
46554765.00,Primary Urban Center,21.29,-157.84
46562044.00,North Kona,19.62,-155.99
46264241.00,Koolauloa,21.70,-158.00
46472043.00,North Shore Oahu,21.62,-158.07
46264243.00,Koolauloa,21.70,-158.00
46473921.00,Primary Urban Center,21.31,-157.78
46562369.00,Lahaina,20.92,-156.69
46562527.00,Ewa,21.33,-158.12
46562637.00,Koolauloa,21.70,-157.99
46563836.00,Koolauloa,21.59,-157.89
46567221.00,Primary Urban Center,21.28,-157.82
46575795.00,Primary Urban Center,21.28,-157.83
46264245.00,Koolauloa,21.70,-158.00
46264246.00,Koolauloa,21.70,-158.00
46581233.00,North Kona,19.61,-155.96
46581320.00,Primary Urban Center,21.27,-157.82
46585077.00,North Shore Oahu,21.58,-158.11
46585424.00,North Kona,19.63,-155.99
46586915.00,Lahaina,20.87,-156.68
46587917.00,Lahaina,20.97,-156.68
46476176.00,North Kohala,20.22,-155.74
46481093.00,North Kona,19.63,-155.99
46485603.00,Kapaa-Wailua,22.08,-159.32
46486788.00,Kihei-Makena,20.71,-156.44
46487141.00,North Kona,19.59,-155.96
46494141.00,Lahaina,20.99,-156.67
46495329.00,Lahaina,20.96,-156.69
46504649.00,Primary Urban Center,21.28,-157.83
46504777.00,Primary Urban Center,21.28,-157.83
46590431.00,Primary Urban Center,21.29,-157.84
46264247.00,Koolauloa,21.70,-158.00
46598000.00,North Shore Kauai,22.22,-159.49
46264248.00,Koolauloa,21.70,-158.00
46507413.00,North Shore Kauai,22.22,-159.48
46509925.00,North Shore Kauai,22.22,-159.48
46264272.00,South Kohala,19.95,-155.85
46599153.00,North Kona,19.63,-155.99
46599196.00,North Shore Oahu,21.68,-158.03
46599517.00,North Shore Kauai,22.22,-159.47
46600061.00,Lahaina,20.97,-156.68
46265022.00,Kihei-Makena,20.70,-156.44
46600990.00,Primary Urban Center,21.29,-157.83
46602073.00,Lahaina,20.91,-156.69
46513275.00,Lahaina,20.99,-156.66
46517690.00,North Kona,19.72,-155.99
46518346.00,Ewa,21.34,-158.12
46602202.00,South Kona,19.49,-155.92
46602272.00,Primary Urban Center,21.27,-157.82
46602471.00,Ewa,21.33,-158.12
46266538.00,Kihei-Makena,20.71,-156.44
46266577.00,Lahaina,20.95,-156.69
46267006.00,North Kona,19.61,-155.96
46603068.00,North Kona,19.56,-155.96
46605393.00,Ewa,21.34,-158.12
46606744.00,Primary Urban Center,21.29,-157.83
46608445.00,North Shore Oahu,21.68,-158.04
46617976.00,North Kona,19.56,-155.96
46626005.00,Primary Urban Center,21.29,-157.83
46518427.00,Kihei-Makena,20.71,-156.44
46520496.00,Primary Urban Center,21.28,-157.82
46525878.00,South Kohala,19.95,-155.85
46526771.00,Lahaina,20.95,-156.69
46527856.00,Koloa-Poipu,21.88,-159.45
46268030.00,South Kohala,19.94,-155.86
46627374.00,North Kona,19.56,-155.96
46630469.00,North Shore Kauai,22.23,-159.48
46268135.00,Kihei-Makena,20.70,-156.44
46630783.00,North Kona,19.62,-155.98
46630784.00,North Kona,19.61,-155.98
46630786.00,North Kona,19.63,-155.99
46630791.00,North Kona,19.63,-155.99
46630793.00,North Kona,19.63,-155.99
46630795.00,North Kona,19.59,-155.97
46630797.00,North Kona,19.63,-155.99
46630798.00,North Kona,19.63,-155.99
46630799.00,North Kona,19.63,-155.99
46630801.00,North Kona,19.63,-155.99
46530639.00,Puna,19.60,-154.95
46530836.00,North Shore Kauai,22.23,-159.48
46531540.00,North Kona,19.61,-155.98
46532222.00,Lahaina,20.88,-156.67
46532667.00,Lahaina,21.00,-156.66
46272971.00,North Shore Kauai,22.22,-159.48
46276382.00,Lahaina,20.93,-156.69
46277726.00,Primary Urban Center,21.28,-157.82
46279241.00,Koolauloa,21.70,-158.00
46284689.00,Puna,19.49,-155.07
46297639.00,North Kona,19.61,-155.98
46299197.00,North Shore Kauai,22.22,-159.48
46302265.00,Primary Urban Center,21.27,-157.82
46310087.00,Koloa-Poipu,21.88,-159.46
46314001.00,Primary Urban Center,21.29,-157.83
46314880.00,Primary Urban Center,21.28,-157.83
46315221.00,Kihei-Makena,20.76,-156.46
46322140.00,Primary Urban Center,21.28,-157.84
46334622.00,South Kona,19.47,-155.92
46535265.00,Koloa-Poipu,21.88,-159.47
46541829.00,Primary Urban Center,21.28,-157.83
46630802.00,North Kona,19.63,-155.99
46630804.00,North Kona,19.63,-155.99
46336729.00,South Kona,19.32,-155.88
46543667.00,Primary Urban Center,21.32,-157.87
46338839.00,Primary Urban Center,21.27,-157.82
46339824.00,Paia-Haiku,20.92,-156.37
46545063.00,Lahaina,20.95,-156.69
46630816.00,North Kona,19.63,-155.99
46630821.00,North Kona,19.63,-155.99
46630825.00,North Kona,19.63,-155.99
46630826.00,North Kona,19.63,-155.99
46630827.00,North Kona,19.63,-155.99
46630832.00,North Kona,19.63,-155.99
46630836.00,North Kona,19.63,-155.99
46342952.00,North Kona,19.58,-155.97
46546676.00,Puna,19.44,-155.22
46547489.00,Primary Urban Center,21.27,-157.82
46548760.00,Lahaina,20.95,-156.69
46354366.00,Primary Urban Center,21.27,-157.82
46355745.00,Primary Urban Center,21.28,-157.83
46630838.00,Puna,19.44,-155.24
46356350.00,Koloa-Poipu,21.87,-159.45
46356753.00,Wailuku-Kahului,20.89,-156.49
46630839.00,North Kona,19.57,-155.96
46630840.00,North Kona,19.57,-155.96
46630848.00,North Kona,19.63,-155.99
46630849.00,North Kona,19.63,-155.99
46630851.00,North Kona,19.59,-155.97
46630852.00,North Kona,19.63,-155.99
46630853.00,North Kona,19.63,-155.99
46549367.00,Primary Urban Center,21.28,-157.84
46357288.00,North Shore Oahu,21.68,-158.04
46360534.00,South Kohala,20.01,-155.82
46549995.00,Kihei-Makena,20.72,-156.44
46633911.00,North Kona,19.58,-155.96
46635118.00,Primary Urban Center,21.29,-157.83
46639700.00,Primary Urban Center,21.32,-157.87
46360622.00,Primary Urban Center,21.29,-157.83
46643323.00,North Kona,19.61,-155.96
46643910.00,Primary Urban Center,21.28,-157.83
46362876.00,Lahaina,20.87,-156.68
46645254.00,Ewa,21.33,-158.12
46550668.00,Kau,19.03,-155.63
46551238.00,North Kona,19.61,-155.97
46376608.00,Lahaina,20.97,-156.68
46377809.00,Lahaina,20.92,-156.69
46379635.00,Koolauloa,21.70,-158.00
46645988.00,Kihei-Makena,20.73,-156.45
46646637.00,North Shore Kauai,22.22,-159.47
46654778.00,Ewa,21.33,-158.12
46658277.00,North Shore Oahu,21.59,-158.10
46379974.00,Kihei-Makena,20.73,-156.45
46658323.00,Lahaina,20.92,-156.69
46658934.00,Primary Urban Center,21.28,-157.83
46659405.00,Primary Urban Center,21.27,-157.82
46382938.00,Primary Urban Center,21.29,-157.84
46384384.00,Kihei-Makena,20.71,-156.44
46660547.00,Koolauloa,21.70,-157.99
46660647.00,Kihei-Makena,20.68,-156.44
46660901.00,Primary Urban Center,21.32,-157.87
46675241.00,Lahaina,20.95,-156.69
46385257.00,South Hilo,19.71,-155.09
46552880.00,Primary Urban Center,21.28,-157.83
46676381.00,North Shore Kauai,22.23,-159.49
46676724.00,North Kona,19.62,-155.99
46676725.00,North Kona,19.64,-155.99
46676728.00,North Kona,19.57,-155.96
46385701.00,Primary Urban Center,21.28,-157.83
46396857.00,North Shore Oahu,21.59,-158.10
46677476.00,Primary Urban Center,21.28,-157.82
46678073.00,Koloa-Poipu,21.88,-159.48
46726166.00,North Kona,19.62,-155.98
46726973.00,Kihei-Makena,20.73,-156.45
46399322.00,Koolauloa,21.70,-157.99
46727152.00,North Shore Kauai,22.22,-159.49
46678098.00,Primary Urban Center,21.27,-157.82
46400397.00,South Kohala,19.93,-155.87
46400932.00,Koolauloa,21.70,-158.00
46737349.00,Primary Urban Center,21.29,-157.83
46746088.00,North Kona,19.63,-155.99
46403471.00,North Kona,19.63,-155.99
46412639.00,North Kona,19.59,-155.97
46414611.00,Kihei-Makena,20.71,-156.44
46416383.00,Lahaina,21.00,-156.66
46416385.00,Lahaina,21.00,-156.66
46679209.00,Primary Urban Center,21.28,-157.82
46679425.00,Ewa,21.33,-158.12
46680855.00,Primary Urban Center,21.28,-157.82
46749495.00,Kihei-Makena,20.79,-156.47
46749613.00,North Shore Kauai,22.23,-159.49
46749779.00,North Kona,19.62,-155.98
46750332.00,North Shore Kauai,22.22,-159.49
46751151.00,Primary Urban Center,21.32,-157.87
46751700.00,Primary Urban Center,21.32,-157.87
46416587.00,Ewa,21.33,-158.12
46752076.00,Koolauloa,21.70,-157.99
46755329.00,Lahaina,20.92,-156.70
46755605.00,Ewa,21.33,-158.12
46768521.00,Primary Urban Center,21.28,-157.84
46681098.00,Puna,19.59,-154.99
46681960.00,Lahaina,20.93,-156.69
46681962.00,Lahaina,20.98,-156.68
46681964.00,Lahaina,20.97,-156.68
46683769.00,North Kona,19.62,-155.98
46683908.00,North Kona,19.62,-155.99
46416840.00,North Shore Kauai,22.22,-159.49
46769360.00,Lahaina,20.86,-156.67
46769682.00,North Kona,19.62,-155.99
46770366.00,Primary Urban Center,21.29,-157.84
46770367.00,Primary Urban Center,21.29,-157.84
46417662.00,Primary Urban Center,21.30,-157.84
46419072.00,North Kona,19.56,-155.96
46420514.00,Lahaina,20.95,-156.69
46770370.00,Primary Urban Center,21.29,-157.84
46689029.00,Primary Urban Center,21.28,-157.83
46689625.00,North Kona,19.62,-155.98
46689857.00,North Kona,19.62,-155.98
46425422.00,North Kona,19.56,-155.96
46691190.00,Primary Urban Center,21.28,-157.84
46693839.00,Waianae,21.48,-158.20
46694143.00,South Kona,19.46,-155.89
46695979.00,Primary Urban Center,21.29,-157.84
46696894.00,North Shore Kauai,22.22,-159.48
46770371.00,Primary Urban Center,21.29,-157.84
46770372.00,Primary Urban Center,21.29,-157.84
46770459.00,Primary Urban Center,21.29,-157.84
46770468.00,Primary Urban Center,21.29,-157.84
46770471.00,Primary Urban Center,21.29,-157.84
46429188.00,Ewa,21.36,-158.08
46770473.00,Primary Urban Center,21.29,-157.84
46770515.00,Primary Urban Center,21.29,-157.84
46770516.00,Primary Urban Center,21.29,-157.84
46697969.00,North Shore Kauai,22.22,-159.47
46698532.00,Primary Urban Center,21.28,-157.84
46698852.00,Lahaina,20.92,-156.70
46431642.00,Koolauloa,21.70,-157.99
46433386.00,North Kona,19.62,-155.99
46699720.00,North Kona,19.64,-155.98
46706654.00,Kihei-Makena,20.72,-156.44
46770518.00,Koloa-Poipu,21.88,-159.46
46770539.00,Primary Urban Center,21.29,-157.84
46770546.00,Primary Urban Center,21.29,-157.84
46770547.00,Primary Urban Center,21.29,-157.84
46770574.00,Primary Urban Center,21.29,-157.84
46437048.00,Primary Urban Center,21.28,-157.83
46447762.00,North Kona,19.62,-155.99
46448765.00,Puna,19.40,-154.93
46775483.00,Kihei-Makena,20.73,-156.45
46775919.00,South Kona,19.32,-155.88
46776128.00,Lahaina,21.00,-156.66
46776130.00,Lahaina,20.95,-156.69
46790651.00,Lahaina,20.92,-156.69
46791320.00,Ewa,21.33,-158.12
46707196.00,Primary Urban Center,21.28,-157.83
46707209.00,Primary Urban Center,21.28,-157.83
46707210.00,Primary Urban Center,21.28,-157.83
46707216.00,Primary Urban Center,21.28,-157.83
46449011.00,Puna,19.40,-154.93
46707218.00,Primary Urban Center,21.28,-157.83
46707220.00,Primary Urban Center,21.28,-157.83
46707222.00,Primary Urban Center,21.28,-157.83
46795595.00,Primary Urban Center,21.29,-157.83
46795607.00,Primary Urban Center,21.28,-157.82
46833646.00,Primary Urban Center,21.29,-157.83
46712118.00,North Shore Oahu,21.68,-158.03
46795842.00,Primary Urban Center,21.28,-157.82
46833767.00,Primary Urban Center,21.27,-157.82
46795943.00,Primary Urban Center,21.29,-157.84
46796302.00,Primary Urban Center,21.28,-157.82
46797764.00,Primary Urban Center,21.28,-157.82
46798109.00,Lahaina,20.97,-156.68
46834094.00,Primary Urban Center,21.28,-157.83
46798146.00,Primary Urban Center,21.28,-157.82
46712796.00,Lahaina,20.87,-156.68
46835761.00,Lahaina,20.87,-156.68
46714809.00,North Shore Kauai,22.22,-159.48
46800536.00,Kihei-Makena,20.69,-156.44
46836514.00,Molokai,21.08,-157.00
46839098.00,Primary Urban Center,21.40,-157.94
46811933.00,Kihei-Makena,20.72,-156.45
46813178.00,Primary Urban Center,21.26,-157.82
46717070.00,North Kona,19.64,-155.98
46840903.00,Primary Urban Center,21.27,-157.82
46717561.00,North Kona,19.64,-155.98
46842211.00,South Hilo,19.70,-155.11
46849837.00,North Kona,19.62,-155.99
46852169.00,South Kohala,19.94,-155.86
46814627.00,Primary Urban Center,21.28,-157.82
46814630.00,Primary Urban Center,21.28,-157.82
46717922.00,Primary Urban Center,21.29,-157.83
46853503.00,Koloa-Poipu,21.88,-159.46
46722867.00,Koolauloa,21.64,-157.92
46725934.00,Primary Urban Center,21.28,-157.82
46854790.00,Kapaa-Wailua,22.08,-159.32
46817052.00,Lahaina,21.00,-156.66
46856556.00,Primary Urban Center,21.28,-157.82
46818206.00,Primary Urban Center,21.28,-157.82
46856666.00,Kihei-Makena,20.73,-156.45
46860273.00,Central Oahu,21.44,-158.01
46822558.00,Puna,19.43,-155.24
46822907.00,Ewa,21.33,-158.12
46823003.00,Lahaina,20.92,-156.70
47061187.00,Lahaina,20.96,-156.68
47061696.00,Koolauloa,21.62,-157.91
46942462.00,South Kohala,19.93,-155.87
46863161.00,Koolauloa,21.65,-157.93
46943380.00,Lahaina,20.95,-156.69
46946327.00,North Kona,19.62,-155.98
46946804.00,Primary Urban Center,21.28,-157.83
46948039.00,North Kona,19.63,-155.99
46949049.00,Primary Urban Center,21.28,-157.82
46949393.00,Primary Urban Center,21.29,-157.84
47067890.00,Primary Urban Center,21.28,-157.83
47071965.00,Lahaina,20.95,-156.68
47072052.00,Lahaina,20.95,-156.69
47072476.00,Primary Urban Center,21.28,-157.82
47073047.00,North Shore Oahu,21.59,-158.10
47073624.00,Lahaina,20.95,-156.69
46871192.00,North Kona,19.59,-155.97
47075134.00,Lahaina,20.95,-156.69
47075361.00,Primary Urban Center,21.28,-157.82
47076822.00,Waianae,21.45,-158.19
47079528.00,Primary Urban Center,21.28,-157.83
46878485.00,Primary Urban Center,21.27,-157.81
47080125.00,Paia-Haiku,20.92,-156.38
47082218.00,Koloa-Poipu,21.88,-159.45
46951997.00,Primary Urban Center,21.28,-157.84
46961492.00,North Kona,19.62,-155.99
46961966.00,Primary Urban Center,21.28,-157.83
47087831.00,North Kona,19.64,-155.97
47090342.00,Primary Urban Center,21.28,-157.83
47090823.00,Primary Urban Center,21.28,-157.83
47094767.00,Lahaina,20.95,-156.69
46880417.00,North Kona,19.63,-155.99
46880696.00,Kihei-Makena,20.71,-156.44
