id,date
412281809,2019-02-15
536172235,2019-09-26
557583951,2019-11-01
443130374,2019-04-25
457912875,2019-05-25
51540958,2015-10-21
51880720,2015-10-25
55556123,2015-12-02
55662605,2015-12-04
57501236,2015-12-27
59110485,2016-01-07
61561173,2016-02-06
569653913,2019-11-27
64505883,2016-03-05
69137015,2016-04-09
70612953,2016-04-19
580774567,2019-12-23
583217873,2019-12-28
593925039,2020-01-17
600727975,2020-02-02
660850484,2020-09-06
568918769,2019-11-25
602736300567083073,2022-04-11
626551528008367071,2022-05-14
628026632386597959,2022-05-16
830768,2012-01-03
981193,2012-03-08
2969537,2012-11-26
5217566,2013-06-18
6667883,2013-08-20
7364938,2013-09-17
14484446,2014-06-20
73672828,2016-05-09
76077322,2016-05-24
87372014,2016-07-19
99746746,2016-09-05
670065120,2020-10-02
446114659793634118,2021-09-07
467922880835416516,2021-10-07
479420623161440337,2021-10-23
125693440,2017-01-07
15079365,2014-07-01
501202118562104678,2021-11-22
504833299790081589,2021-11-27
512118556138317168,2021-12-07
545404082118307107,2022-01-22
600548309671107370,2022-04-08
614263247822739188,2022-04-27
22751286,2014-11-13
22917765,2014-11-17
46939944,2015-09-14
68219628,2016-04-03
131843134,2017-02-14
642562224725531069,2022-06-05
195129212,2017-09-18
129926782,2017-02-03
134413676,2017-02-27
139361233,2017-03-25
153452519,2017-05-21
212292407,2017-11-17
217391463,2017-12-09
232143858,2018-02-04
237049877,2018-02-21
229729135,2018-01-25
232519461,2018-02-05
315154431,2018-08-28
409994553,2019-02-09
558469255038219380,2022-02-09
6466003,2013-08-13
17290839,2014-08-10
1962718,2012-08-12
311375058,2018-08-21
2094374,2012-08-25
2233541,2012-09-08
579315292,2019-12-20
592015323,2020-01-12
596926423,2020-01-24
667187042,2020-09-23
457754102799757046,2021-09-23
483821945169168877,2021-10-29
494748409644273376,2021-11-13
496895097191891339,2021-11-16
507820120144730094,2021-12-01
513571452785989075,2021-12-09
562091734998166580,2022-02-14
631683840180768196,2022-05-21
10653069,2014-03-01
11465532,2014-04-04
2819307,2012-11-05
8322295,2013-10-25
165508,2011-01-04
236343,2011-04-23
240192,2011-04-26
12646391,2014-05-06
18758588,2014-08-31
65390157,2016-03-13
17520260,2014-08-13
19224930,2014-09-08
19434683,2014-09-12
19546020,2014-09-14
157522501,2017-06-04
252113,2011-05-05
295755,2011-06-03
364011,2011-07-10
397719,2011-07-26
417346,2011-08-03
431261,2011-08-09
20204588,2014-09-25
474500,2011-08-25
495230,2011-09-02
556561,2011-09-22
609630,2011-10-08
655138,2011-10-23
1999070,2012-08-16
5857765,2013-07-19
32164807,2015-05-15
172865515,2017-07-22
33842672,2015-06-01
206433290,2017-10-25
572890974,2019-12-04
596272288,2020-01-22
599189646,2020-01-29
627920053,2020-06-06
633748683,2020-07-01
637725733,2020-07-13
643922578,2020-07-29
650485008,2020-08-13
651301416,2020-08-15
407717193375868962,2021-07-16
421482849793780463,2021-08-04
441801700497885590,2021-09-01
482368407777418369,2021-10-27
74902178,2016-05-17
90149967,2016-07-31
90956715,2016-08-03
1233003,2012-05-06
1268865,2012-05-12
147481350,2017-04-27
237570548,2018-02-23
1325957,2012-05-22
620020709,2020-03-20
2268475,2012-09-11
1517358,2012-06-19
1702100,2012-07-14
1767342,2012-07-22
2097021,2012-08-26
2176099,2012-09-03
2980717,2012-11-27
3126510,2012-12-20
3366074,2013-01-18
3887018,2013-03-25
4064994,2013-04-07
4108615,2013-04-10
51105365,2015-10-18
54577615,2015-11-22
55752645,2015-12-05
59661394,2016-01-13
69635631,2016-04-12
7136750,2013-09-08
81207427,2016-06-21
103309478,2016-09-21
104991549,2016-09-29
106424324,2016-10-06
8217151,2013-10-21
8642613,2013-11-10
11327434,2014-03-30
12654595,2014-05-07
14018814,2014-06-10
16003389,2014-07-20
20689497,2014-10-04
26401792,2015-02-11
27350151,2015-03-02
7412640,2013-09-19
8004838,2013-10-12
8279987,2013-10-23
9637961,2014-01-04
10260746,2014-02-10
71977936,2016-04-30
81862057,2016-06-25
113219247,2016-11-11
131682587,2017-02-13
312783416,2018-08-24
369110878,2019-01-09
15826686,2014-07-16
121081172,2016-12-13
134781543,2017-03-01
148184883,2017-04-30
1612972,2012-07-02
1987452,2012-08-14
2674747,2012-10-21
3159977,2012-12-26
3407500,2013-01-24
3809123,2013-03-17
24298100,2014-12-25
25131501,2015-01-07
26210217,2015-02-07
177820142,2017-08-04
185950326,2017-08-23
6835458,2013-08-26
7023994,2013-09-03
30665979,2015-04-26
31719808,2015-05-09
32333651,2015-05-17
34894877,2015-06-13
40737478,2015-08-02
17963848,2014-08-19
100523485,2016-09-09
221117209,2017-12-25
222219031,2017-12-29
226351619,2018-01-10
245206280,2018-03-21
42254874,2015-08-12
322925966,2018-09-14
1230430,2012-05-05
47246829,2015-09-17
1788132,2012-07-24
1904264,2012-08-06
2596989,2012-10-13
5459593,2013-07-01
304851543,2018-08-10
51058724,2015-10-17
54258507,2015-11-17
55104179,2015-11-28
404247817,2019-01-23
416828912,2019-02-25
417482977,2019-02-27
73860556,2016-05-10
5603194,2013-07-08
6067307,2013-07-29
87951580,2016-07-22
6184842,2013-08-02
560249598,2019-11-06
575789523,2019-12-11
614710610,2020-03-06
646836483,2020-08-05
650005255,2020-08-12
657690214,2020-08-29
658983282,2020-08-31
671471463,2020-10-05
417103696828436940,2021-07-29
6706028,2013-08-22
8536773,2013-11-04
9785861,2014-01-10
11706752,2014-04-13
22078041,2014-10-29
25571783,2015-01-19
26185276,2015-02-06
144639114,2017-04-16
148572855,2017-05-01
172124155,2017-07-20
174891485,2017-07-27
183892786,2017-08-18
149385,2010-12-06
192169,2011-03-04
243355,2011-04-28
257379,2011-05-09
290280,2011-05-31
308125,2011-06-11
428941,2011-08-08
492579,2011-09-01
533356,2011-09-15
1024926,2012-03-20
621414833,2020-03-31
711224622,2020-11-25
766078770,2021-06-04
529465182461229684,2021-12-31
190423242,2017-09-04
201898128,2017-10-09
4611514,2013-05-15
4860977,2013-05-29
401173684236428682,2021-07-07
630983272397758672,2022-05-20
2770418,2012-10-31
2895469,2012-11-16
895909,2012-02-01
2912026,2012-11-19
3176572,2012-12-29
8446850,2013-10-31
10889693,2014-03-11
9552922,2014-01-02
12342648,2014-04-29
16486664,2014-07-28
17231212,2014-08-09
13407939,2014-05-27
25227192,2015-01-10
34047237,2015-06-04
761431857,2021-05-23
6493345,2013-08-14
22124586,2014-10-30
58228693,2016-01-01
8745451,2013-11-15
163392,2011-01-03
206188,2011-03-22
62557486,2016-02-15
205988118,2017-10-23
216567,2011-04-04
299865,2011-06-06
390225,2011-07-23
9952563,2014-01-21
10094667,2014-01-30
10383814,2014-02-17
10594887,2014-02-26
407876,2011-07-31
425552,2011-08-07
445409,2011-08-15
464773,2011-08-22
904646,2012-02-06
972603,2012-03-05
1752406,2012-07-20
2762849,2012-10-30
285278492,2018-07-03
442378217,2019-04-23
770376897,2021-06-14
5493008,2013-07-02
6005452,2013-07-26
13959933,2014-06-09
16295878,2014-07-25
16883498,2014-08-04
17093137,2014-08-07
50320736,2015-10-11
92143821,2016-08-07
95520172,2016-08-20
490837005,2019-07-19
494945887,2019-07-25
10937084,2014-03-14
11116052,2014-03-21
11682024,2014-04-12
12423045,2014-05-02
13205833,2014-05-22
17670562,2014-08-16
17992842,2014-08-20
2458220,2012-09-30
2584164,2012-10-11
2786244,2012-11-02
2839423,2012-11-08
3268607,2013-01-04
3449623,2013-01-31
3514501,2013-02-11
253008,2011-05-06
420803608486659181,2021-08-03
3731924,2013-03-09
3921454,2013-03-27
4058355,2013-04-06
207727,2011-03-23
21071938,2014-10-11
23303341,2014-11-28
24075466,2014-12-19
25425615,2015-01-15
27093528,2015-02-25
4302003,2013-04-26
4427589,2013-05-05
4634069,2013-05-17
226530,2011-04-14
247810,2011-05-02
259747,2011-05-11
264495,2011-05-15
278610,2011-05-24
298544,2011-06-05
335106,2011-06-26
4773803,2013-05-25
346800,2011-07-01
351451,2011-07-04
395607,2011-07-25
406072,2011-07-30
414144,2011-08-02
463142,2011-08-21
479855,2011-08-27
498724,2011-09-03
536527,2011-09-16
564642,2011-09-25
573510,2011-09-27
582090,2011-09-29
606412,2011-10-07
614090,2011-10-10
641321,2011-10-18
751094,2011-11-28
1089463,2012-04-06
1146061,2012-04-17
1362296,2012-05-28
1557428,2012-06-25
1579091,2012-06-28
1896140,2012-08-05
6640018,2013-08-19
9012244,2013-12-01
27470001,2015-03-05
32879973,2015-05-23
41243445,2015-08-05
43217757,2015-08-18
48422831,2015-09-26
56675252,2015-12-16
5262158,2013-06-21
5343689,2013-06-25
5528621,2013-07-04
5636362,2013-07-09
59064060,2016-01-06
60202980,2016-01-20
11155401,2014-03-23
12049664,2014-04-22
12367986,2014-04-30
13779880,2014-06-04
14237772,2014-06-15
14554152,2014-06-22
17186679,2014-08-08
19345051,2014-09-10
20596860,2014-10-02
20958772,2014-10-08
24270970,2014-12-24
26007503,2015-02-01
26375116,2015-02-10
30031232,2015-04-16
38713445,2015-07-18
39877008,2015-07-26
63517814,2016-02-23
71899537,2016-04-29
90760399,2016-08-02
105830130,2016-10-03
107400618,2016-10-10
5672435,2013-07-11
5823586,2013-07-18
5938637,2013-07-23
6019483,2013-07-27
6100781,2013-07-30
65943188,2016-03-18
6557587,2013-08-17
6586681,2013-08-18
503725905,2019-08-06
320921,2011-06-18
343702,2011-06-30
358197,2011-07-07
7770683,2013-10-02
8078258,2013-10-15
8325868,2013-10-26
8426665,2013-10-30
8594559,2013-11-06
8601602,2013-11-07
8620813,2013-11-09
8753996,2013-11-16
8830207,2013-11-19
8867118,2013-11-23
361875,2011-07-09
366602,2011-07-11
370439,2011-07-13
373943,2011-07-15
382844,2011-07-19
410540,2011-08-01
421656,2011-08-05
438872,2011-08-12
449627,2011-08-16
454715,2011-08-17
454914,2011-08-18
471779,2011-08-24
505472,2011-09-06
530533,2011-09-14
8952614,2013-11-27
9111724,2013-12-08
9221370,2013-12-14
9755835,2014-01-08
9808925,2014-01-11
9906006,2014-01-18
10232974,2014-02-08
10335046,2014-02-14
10520244,2014-02-23
10610272,2014-02-27
10814261,2014-03-09
11284011,2014-03-28
591765,2011-10-03
601554,2011-10-05
11946657,2014-04-20
78595800,2016-06-07
13596005,2014-06-01
13841679,2014-06-06
13908476,2014-06-08
624745,2011-10-12
626148,2011-10-13
670552,2011-10-28
673268,2011-10-29
695079,2011-11-06
14514936,2014-06-21
15102667,2014-07-02
16336365,2014-07-26
17344611,2014-08-11
18783710,2014-09-01
19685201,2014-09-16
19814347,2014-09-19
723894,2011-11-16
739374,2011-11-23
755349,2011-11-30
776065,2011-12-11
783854,2011-12-13
813882,2011-12-30
846397,2012-01-07
870264,2012-01-18
874311,2012-01-21
880255,2012-01-24
23790263,2014-12-10
889892,2012-01-30
906615,2012-02-07
955899,2012-02-28
977689,2012-03-07
987074,2012-03-11
993982,2012-03-13
998789,2012-03-14
1015229,2012-03-18
121223631,2016-12-15
122672227,2016-12-25
126492396,2017-01-12
128262315,2017-01-23
128624226,2017-01-26
25223811,2015-01-09
25375344,2015-01-13
25698071,2015-01-23
152731466,2017-05-18
153936158,2017-05-22
156999329,2017-06-02
1076827,2012-04-03
30124013,2015-04-18
1134740,2012-04-16
1148782,2012-04-18
1151527,2012-04-19
180663829,2017-08-11
193303046,2017-09-13
198036403,2017-09-28
226543374,2018-01-11
1283018,2012-05-15
1335125,2012-05-23
1409601,2012-06-04
1546414,2012-06-24
1661562,2012-07-09
1688346,2012-07-12
2071381,2012-08-23
2216894,2012-09-06
2247556,2012-09-10
2297522,2012-09-15
2298447,2012-09-16
2559434,2012-10-09
2644798,2012-10-17
2666463,2012-10-20
2728011,2012-10-27
48861471,2015-09-29
59453920,2016-01-10
2855707,2012-11-11
2885382,2012-11-15
3043040,2012-12-08
3081797,2012-12-13
60949066,2016-01-30
250472312,2018-04-05
252861153,2018-04-12
274423388,2018-06-09
329611640,2018-09-29
3170215,2012-12-28
3321423,2013-01-10
75351597,2016-05-20
77697775,2016-06-02
79162009,2016-06-11
3341635,2013-01-14
3360852,2013-01-17
3378643,2013-01-20
3416740,2013-01-26
346636453,2018-11-09
358111859,2018-12-13
3735645,2013-03-10
3770188,2013-03-12
3787200,2013-03-15
3830951,2013-03-19
3844827,2013-03-20
99088029,2016-09-03
3869118,2013-03-23
3925071,2013-03-28
4115904,2013-04-11
4143943,2013-04-14
4190944,2013-04-16
4201365,2013-04-18
4991655,2013-06-06
5141552,2013-06-15
5383104,2013-06-27
5504625,2013-07-03
116607188,2016-12-02
6189073,2013-08-03
6317840,2013-08-08
7298339,2013-09-15
130903593,2017-02-09
638947362,2020-07-17
664271898,2020-09-14
7949527,2013-10-09
8294476,2013-10-24
8353488,2013-10-27
133692259,2017-02-24
136330053,2017-03-10
139204788,2017-03-24
140504394,2017-03-30
764217596,2021-05-30
388135799376910102,2021-06-19
162231442,2017-06-20
162961663,2017-06-23
163575168,2017-06-25
175612609,2017-07-29
198405665,2017-09-29
203081618,2017-10-14
463538627364247921,2021-10-01
467135218236415577,2021-10-06
512869537459237578,2021-12-08
538878785312464713,2022-01-13
549081815702585351,2022-01-27
554144047219584793,2022-02-03
584636259894270891,2022-03-17
596190218914431003,2022-04-02
932562,2012-02-20
1157773,2012-04-21
1220739,2012-05-03
210545526,2017-11-10
213809237,2017-11-23
215489180,2017-11-30
1270054,2012-05-13
1299929,2012-05-18
1466676,2012-06-12
243805360,2018-03-17
270445262,2018-05-29
2331482,2012-09-18
2482630,2012-10-02
2713220,2012-10-25
3152124,2012-12-25
3336047,2013-01-13
4018916,2013-04-03
4508434,2013-05-09
9295332,2013-12-19
9386015,2013-12-25
290240430,2018-07-14
5705100,2013-07-12
6684757,2013-08-21
8662269,2013-11-11
9830801,2014-01-13
9876103,2014-01-16
9999057,2014-01-24
10349513,2014-02-15
10564795,2014-02-25
10920399,2014-03-13
10979147,2014-03-16
309483189,2018-08-18
340587509,2018-10-24
11824936,2014-04-16
12171768,2014-04-25
12995487,2014-05-17
9928554,2014-01-20
10147557,2014-02-03
10478726,2014-02-21
10794578,2014-03-08
14900246,2014-06-29
15492192,2014-07-10
16578501,2014-07-29
411662686,2019-02-13
420921384,2019-03-08
423785185,2019-03-15
22528160,2014-11-09
22355154,2014-11-04
29558021,2015-04-09
36249402,2015-06-26
23949983,2014-12-15
625574018,2020-05-22
627541921,2020-06-03
628616859,2020-06-09
628877080,2020-06-11
629881489,2020-06-15
630323816,2020-06-18
48988614,2015-09-30
57434507,2015-12-26
631445326,2020-06-22
634457319,2020-07-04
635910379,2020-07-08
27758243,2015-03-11
31993856,2015-05-12
33234478,2015-05-26
45276847,2015-09-01
47144930,2015-09-16
47469489,2015-09-19
636379647,2020-07-10
638346465,2020-07-15
639388097,2020-07-18
640751145,2020-07-21
641639249,2020-07-24
713239509,2020-12-04
53057325,2015-11-04
64206995,2016-03-01
443895479843528800,2021-09-04
101813137,2016-09-15
519413441133344680,2021-12-17
534543510008645413,2022-01-07
54503744,2015-11-21
2779607,2012-11-01
2936789,2012-11-21
3673674,2013-03-02
4223232,2013-04-20
4318697,2013-04-27
4888867,2013-05-31
5022212,2013-06-08
5316591,2013-06-24
5885214,2013-07-21
6404965,2013-08-11
6891251,2013-08-29
108975671,2016-10-18
7218731,2013-09-11
7477768,2013-09-22
7844908,2013-10-06
8025521,2013-10-13
8407673,2013-10-29
8722670,2013-11-13
8834598,2013-11-20
9089779,2013-12-06
9680428,2014-01-05
10200528,2014-02-05
10252891,2014-02-09
11512641,2014-04-06
13314080,2014-05-25
14080051,2014-06-11
14143882,2014-06-13
116767106,2016-12-03
97212033,2016-08-26
97965409,2016-08-29
19361993,2014-09-11
125333982,2017-01-05
108249460,2016-10-15
21337440,2014-10-15
26079102,2015-02-02
114395422,2016-11-18
154396462,2017-05-24
158928909,2017-06-09
170411301,2017-07-15
28290414,2015-03-21
31077348,2015-05-01
126105836,2017-01-09
59201942,2016-01-08
65230253,2016-03-12
103803090,2016-09-24
107857967,2016-10-12
136496529,2017-03-11
227957081,2018-01-17
229550027,2018-01-24
231079371,2018-01-30
159448372,2017-06-11
163245402,2017-06-24
145698785,2017-04-19
198734409,2017-09-30
199600627,2017-10-02
211753475,2017-11-14
213469632,2017-11-21
404727284,2019-01-25
535818586,2019-09-25
234574797,2018-02-13
300077534,2018-08-01
663217514,2020-09-12
356097290,2018-12-07
414627439,2019-02-20
418044610,2019-03-01
770697574,2021-06-15
447216014,2019-05-03
484554140,2019-07-09
345840837,2018-11-06
368587650,2019-01-07
557062146,2019-10-31
401860607461227220,2021-07-08
578880897,2019-12-19
602921691,2020-02-08
619593907,2020-03-18
629190384,2020-06-13
630532975,2020-06-19
631037372,2020-06-21
633249892,2020-06-29
635349329,2020-07-06
636801501,2020-07-11
493245058500175743,2021-11-11
408718432,2019-02-05
641340347,2020-07-23
662551503,2020-09-10
701527645,2020-10-18
386745145926588029,2021-06-17
436022112937894842,2021-08-24
471440220491981552,2021-10-12
524405285681724769,2021-12-24
528806611171614431,2021-12-30
563633440994082279,2022-02-16
579569894793031330,2022-03-10
518635579331519558,2021-12-16
523045423218121127,2021-12-22
540424271391409590,2022-01-15
3970000,2013-03-31
623698635946169559,2022-05-10
514019790,2019-08-20
21891072,2014-10-26
23606367,2014-12-06
879049,2012-01-23
909461,2012-02-08
918363,2012-02-13
1168291,2012-04-23
1421353,2012-06-05
1600894,2012-07-01
1931416,2012-08-09
2115402,2012-08-27
3711935,2013-03-06
4475661,2013-05-07
14351512,2014-06-17
527581210,2019-09-11
77402884,2016-05-31
565988879,2019-11-18
638113125,2020-07-14
706844887,2020-11-06
717097585,2020-12-21
753981653,2021-05-02
410613430285393803,2021-07-20
499126612123231266,2021-11-19
509247129017276790,2021-12-03
541863765952999904,2022-01-17
760875912,2021-05-22
4361381,2013-04-30
528048,2011-09-13
12494596,2014-05-04
346888564,2018-11-10
30806956,2015-04-27
265457385,2018-05-17
1031675,2012-03-22
44588891,2015-08-27
1225285,2012-05-04
1392759,2012-06-01
12264997,2014-04-27
62925541,2016-02-18
385613,2011-07-20
437636,2011-08-11
469565,2011-08-23
1573991,2012-06-27
2121739,2012-08-28
2241118,2012-09-09
9982750,2014-01-23
10323562,2014-02-13
96564165,2016-08-23
612665,2011-10-09
690318,2011-11-03
1126551,2012-04-14
1721325,2012-07-16
210217141,2017-11-08
573521349,2019-12-06
17071519,2014-08-06
94984826,2016-08-17
29009581,2015-04-02
581574638,2019-12-25
40226159,2015-07-29
50858371,2015-10-15
407210611,2019-02-01
415224046,2019-02-22
659617374,2020-09-02
708122612,2020-11-11
709582584,2020-11-17
712186040,2020-11-29
714216036,2020-12-08
715142082,2020-12-13
716757690,2020-12-20
719368175,2020-12-29
730028634,2021-02-09
731016696,2021-02-14
733135854,2021-02-21
733836002,2021-02-23
736219448,2021-03-04
743505888,2021-03-29
749811526,2021-04-18
578571691,2019-12-18
582507659,2019-12-27
620748026,2020-03-24
60185647,2016-01-19
464223740877751553,2021-10-02
521477710309517392,2021-12-20
541073194634842997,2022-01-16
342794,2011-06-29
381153,2011-07-18
519923,2011-09-11
441065494460764760,2021-08-31
526557188473397888,2021-12-27
532440331261528551,2022-01-04
537442068488929460,2022-01-11
564988803170959126,2022-02-18
927149,2012-02-17
1677570,2012-07-10
2062249,2012-08-22
88108110,2016-07-23
42376738,2015-08-13
135095267,2017-03-03
1086081,2012-04-05
57338103,2015-12-24
62021669,2016-02-10
70172060,2016-04-16
615123990,2020-03-07
231706076,2018-02-02
233592656,2018-02-10
443184830722495318,2021-09-03
768789023,2021-06-11
578281,2011-09-28
9437111,2013-12-28
10059178,2014-01-28
10713518,2014-03-04
1098562,2012-04-08
1353690,2012-05-26
45763808,2015-09-06
3854750,2013-03-21
4980388,2013-06-05
5714453,2013-07-13
6926182,2013-08-30
358675453,2018-12-15
10138277,2014-02-02
11247592,2014-03-26
570344175,2019-11-29
23500449,2014-12-02
624286268,2020-05-09
624719489,2020-05-14
25867192,2015-01-27
632525740,2020-06-27
62176575,2016-02-12
673758545,2020-10-12
411345274705511692,2021-07-21
474390945315700663,2021-10-16
514972674714060052,2021-12-11
570833234898179598,2022-02-26
1628664,2012-07-04
2423096,2012-09-26
2500392,2012-10-03
5570685,2013-07-06
387885,2011-07-21
405018,2011-07-29
420241,2011-08-04
490743,2011-08-31
568202,2011-09-26
586051,2011-10-01
666647,2011-10-26
714805,2011-11-13
741890,2011-11-24
931464,2012-02-19
1093730,2012-04-07
1124672,2012-04-13
1308179,2012-05-20
1339968,2012-05-24
42204618,2015-08-11
3278330,2013-01-05
10102137,2014-01-31
24009295,2014-12-16
7795736,2013-10-03
983393,2012-03-09
1073997,2012-04-02
9073293,2013-12-04
9531442,2014-01-01
11423167,2014-04-01
1587489,2012-06-29
2357397,2012-09-20
3005073,2012-12-01
3333614,2013-01-12
3358000,2013-01-16
3425706,2013-01-28
3463953,2013-02-03
3493961,2013-02-07
3543587,2013-02-14
242811088,2018-03-13
1482697,2012-06-14
2994374,2012-11-29
4192486,2013-04-17
3662405,2013-03-01
3680595,2013-03-03
5360532,2013-06-26
8155264,2013-10-18
137533948,2017-03-16
9866913,2014-01-15
10125517,2014-02-01
10370991,2014-02-16
11451181,2014-04-03
197612758,2017-09-26
12457217,2014-05-03
22990935,2014-11-19
27220123,2015-02-28
27445364,2015-03-04
72455641,2016-05-02
86375198,2016-07-16
122388019,2016-12-23
128762205,2017-01-27
622711028,2020-04-19
623527409,2020-05-01
623628787,2020-05-02
624592164,2020-05-12
624806546,2020-05-15
624916184,2020-05-16
625065483,2020-05-17
626402544,2020-05-27
626934224,2020-05-31
628171758,2020-06-07
630058303,2020-06-16
656661713,2020-08-26
659298142,2020-09-01
665598915,2020-09-19
667442616,2020-09-24
671832835,2020-10-06
672323254,2020-10-08
702296757,2020-10-20
2930775,2012-11-20
3306343,2013-01-07
3588773,2013-02-19
3912386,2013-03-26
4034490,2013-04-04
4092138,2013-04-09
4210911,2013-04-19
702473909,2020-10-21
704169761,2020-10-26
705029739,2020-10-30
5800938,2013-07-16
7075277,2013-09-05
8894591,2013-11-24
9393805,2013-12-26
707387768,2020-11-08
710021665,2020-11-20
715849751,2020-12-16
716184085,2020-12-18
721867306,2021-01-04
722308990,2021-01-06
722679826,2021-01-08
723285398,2021-01-10
728692199,2021-02-03
728999645,2021-02-05
731490725,2021-02-15
739621034,2021-03-16
740934382,2021-03-21
741418537,2021-03-22
743013539,2021-03-28
744576563,2021-04-02
746346619,2021-04-06
750910066,2021-04-22
752347825,2021-04-26
755537890,2021-05-06
760583260,2021-05-21
765862349,2021-06-03
393180627465185473,2021-06-26
395373505292726327,2021-06-29
528090558212580700,2021-12-29
535283044585832015,2022-01-08
573040418406402654,2022-03-01
10213830,2014-02-06
4283657,2013-04-24
15265219,2014-07-06
22500314,2014-11-08
24582046,2014-12-31
26502457,2015-02-14
1537265,2012-06-22
1569840,2012-06-26
1619684,2012-07-03
43848286,2015-08-22
2163991,2012-09-01
2223558,2012-09-07
2527468,2012-10-07
2629848,2012-10-16
2800030,2012-11-04
3053429,2012-12-09
3487069,2013-02-06
3505234,2013-02-09
3770872,2013-03-13
4123829,2013-04-12
8468542,2013-11-01
8976741,2013-11-30
56319276,2015-12-12
57654751,2015-12-28
71675245,2016-04-27
9315198,2013-12-21
10446603,2014-02-19
10491227,2014-02-22
11482004,2014-04-05
115643374,2016-11-26
266082818,2018-05-19
23859356,2014-12-13
24351983,2014-12-27
25440571,2015-01-16
25628305,2015-01-21
25900650,2015-01-29
25980412,2015-01-31
523795987,2019-09-04
582078893,2019-12-26
623140046,2020-04-26
627271486,2020-06-01
751766768,2021-04-25
760053812,2021-05-19
64991348,2016-03-09
120057421,2016-12-07
656872419,2020-08-27
667706080,2020-09-25
669337465,2020-09-29
672508637,2020-10-09
702046043,2020-10-19
7619093,2013-09-27
3141384,2012-12-23
3797966,2013-03-16
226711466,2018-01-12
222993755,2017-12-31
632230935,2020-06-26
668980652,2020-09-28
750249540,2021-04-19
16810213,2014-08-02
563222746,2019-11-12
703163160,2020-10-24
533145970852939365,2022-01-05
539625816102671968,2022-01-14
47535892,2015-09-20
3211585,2013-01-01
132482802,2017-02-18
1105022,2012-04-10
1290613,2012-05-16
1306310,2012-05-19
1345688,2012-05-25
1733386,2012-07-17
2080923,2012-08-24
2150023,2012-08-31
2502979,2012-10-04
2601944,2012-10-14
2694917,2012-10-23
2900610,2012-11-17
3326243,2013-01-11
3723817,2013-03-08
3877282,2013-03-24
4756563,2013-05-24
531645130379519779,2022-01-03
6043887,2013-07-28
8857791,2013-11-22
9231652,2013-12-15
23836223,2014-12-12
53807147,2015-11-13
607613715,2020-02-18
636751658919295918,2022-05-28
1253642,2012-05-09
1383805,2012-05-30
1749734,2012-07-19
2908368,2012-11-18
3547935,2013-02-15
6955178,2013-09-01
9304608,2013-12-20
9816727,2014-01-12
10775957,2014-03-07
23073800,2014-11-22
23535955,2014-12-03
2657256,2012-10-19
3400382,2013-01-23
53744793,2015-11-12
4623209,2013-05-16
56780287,2015-12-18
10307453,2014-02-12
241205253,2018-03-08
703663904,2020-10-25
716015737,2020-12-17
729464773,2021-02-07
641047743818431357,2022-06-03
591472463,2020-01-11
747005748,2021-04-09
747330828,2021-04-10
748814614,2021-04-15
749054876,2021-04-16
752967341,2021-04-29
756997367,2021-05-10
757265975,2021-05-11
757957508,2021-05-14
758296187,2021-05-15
765591009,2021-06-02
768268615,2021-06-09
387401467587422691,2021-06-18
391006974801793612,2021-06-23
391739413468341554,2021-06-24
662329427,2020-09-09
517162541092424763,2021-12-14
536764748321388500,2022-01-10
538245297859759872,2022-01-12
544004210222359846,2022-01-20
544703735833937176,2022-01-21
546854007575532572,2022-01-24
548403901437469513,2022-01-26
549762824630774695,2022-01-28
550473320143313681,2022-01-29
551970654311224134,2022-01-31
552716318965445806,2022-02-01
559900533044939335,2022-02-11
402662988,2019-01-19
768054352,2021-06-08
626748907,2020-05-30
734216980,2021-02-25
745326850,2021-04-04
557820422521603486,2022-02-08
1710574,2012-07-15
523763010611653593,2021-12-23
2845477,2012-11-09
3162660,2012-12-27
1259485,2012-05-10
1500469,2012-06-17
1972467,2012-08-13
10760246,2014-03-06
74047646,2016-05-12
208875077,2017-11-03
8205443,2013-10-20
351258401,2018-11-22
2988117,2012-11-28
3089121,2012-12-14
623410938,2020-04-30
9414962,2013-12-27
720765426,2021-01-02
646588549,2020-08-04
461348129828515384,2021-09-28
1652708,2012-07-07
1811899,2012-07-27
2140762,2012-08-30
114158991,2016-11-16
405086252,2019-01-26
706382239,2020-11-03
2997497,2012-11-30
619790722,2020-03-19
10026243,2014-01-26
706678224,2020-11-05
9199611,2013-12-13
1638038,2012-07-05
1912920,2012-08-07
712822019,2020-12-01
64749757,2016-03-07
653683817,2020-08-20
708000236,2020-11-10
710481505,2020-11-22
714677592,2020-12-11
721364877,2021-01-03
28653644,2015-03-28
3315897,2013-01-09
56859678,2015-12-19
1824233,2012-07-28
2875310,2012-11-13
3112789,2012-12-18
708292668,2020-11-12
715514202,2020-12-14
717327907,2020-12-22
720000219,2020-12-31
723981237,2021-01-13
725465636,2021-01-19
726390814,2021-01-24
390293511139095492,2021-06-22
462037545847057166,2021-09-29
497596754780335306,2021-11-17
517878862810175622,2021-12-15
635630933,2020-07-07
672853465,2020-10-10
762982985,2021-05-27
2962329,2012-11-25
9971557,2014-01-22
25662561,2015-01-22
2030480,2012-08-19
728832751,2021-02-04
633514543,2020-06-30
767728355,2021-06-07
733624760,2021-02-22
751157372,2021-04-23
660471190,2020-09-05
396795387105392539,2021-07-01
26133812,2015-02-04
625210288,2020-05-18
702877907,2020-10-23
718283861,2020-12-26
2350113,2012-09-19
